,Brand,Model,Variant,Year_of_Manufacturing,Transmission Type,Fuel Type,Kilometers Driven,No of Owners,Price,Location
49,Maruti Suzuki,Zen,,2005,Manual,Petrol,"83,000 km",4th,"1,65,000",karnataka
50,Mahindra,XUV500,,2015,Manual,Diesel,"72,000 km",1st,"13,75,000",karnataka
51,Ford,Figo,,2012,Manual,Petrol,"78,924 km",1st,"3,45,000",karnataka
52,Maruti Suzuki,Swift,,2009,Manual,Diesel,"160,000 km",3rd,"3,35,000",karnataka
53,Skoda,Fabia,,2008,Manual,Petrol,"65,000 km",1st,"2,85,000",karnataka
54,Renault,Duster,,2012,Manual,Diesel,"95,000 km",1st,"6,75,000",karnataka
55,Volkswagen,Ameo,,2016,Automatic,Diesel,"41,000 km",1st,"6,45,000",karnataka
56,Maruti Suzuki,Alto,,2010,Manual,Diesel,"73,000 km",1st,"2,25,000",karnataka
57,Volkswagen,Polo,,2013,Automatic,Petrol,"73,000 km",2nd,"5,45,000",karnataka
58,Hyundai,i10,,2009,Manual,Petrol,"79,000 km",2nd,"2,89,000",karnataka
59,Volkswagen,Polo,,2019,Manual,Petrol,"16,900 km",1st,"8,90,000",karnataka
60,Maruti Suzuki,Ertiga,,2013,Manual,Diesel,"52,000 km",1st,"7,25,000",karnataka
61,Toyota,Etios,,2011,Manual,Petrol,"54,357 km",1st,"4,30,000",karnataka
62,Tata,Zest,,2015,Automatic,Diesel,"64,000 km",1st,"5,50,000",karnataka
63,Maruti Suzuki,Omni,,2016,Manual,Petrol,"96,000 km",1st,"2,85,000",karnataka
64,Mercedes-Benz,GLA Class,,2016,Automatic,Diesel,"70,000 km",1st,"21,00,000",karnataka
65,Hyundai,Verna,,2015,Manual,Petrol,"59,000 km",1st,"6,50,000",karnataka
66,-,-,,-,-,-,-,-,-,karnataka
67,Hyundai,Santro Xing,,2005,Manual,Petrol,"105,000 km",3rd,"1,58,000",karnataka
68,Maruti Suzuki,Alto 800,,2019,Manual,Petrol,"16,400 km",1st,"3,80,000",karnataka
69,Hyundai,Santro,,2011,Manual,Petrol,"79,000 km",2nd,"2,45,000",karnataka
70,Hyundai,Creta,,2015,Manual,Diesel,"62,000 km",2nd,"8,50,000",karnataka
71,Mahindra,Marazzo,,2019,Manual,Diesel,"68,000 km",1st,"7,20,000",karnataka
72,Ford,Endeavour,,2017,Automatic,Diesel,"31,000 km",1st,"30,00,000",karnataka
73,Toyota,Innova,,2014,Manual,Diesel,"131,000 km",1st,"12,90,000",karnataka
74,Ford,Fiesta,,2008,Manual,Diesel,"88,000 km",3rd,"2,20,000",karnataka
75,Tata,Nexon,,2018,Manual,Diesel,"35,000 km",1st,"10,45,000",karnataka
76,Toyota,Corolla Altis,,2008,Manual,Petrol,"102,000 km",1st,"4,65,000",karnataka
77,Maruti Suzuki,Swift,,2010,Manual,Petrol,"69,000 km",2nd,"3,10,000",karnataka
78,Mahindra,Ssangyong Rexton,,2018,Automatic,Diesel,"45,237 km",1st,"16,95,000",karnataka
79,Toyota,Fortuner,,2017,Manual,Diesel,"63,000 km",1st,"32,50,000",karnataka
80,Maruti Suzuki,Swift,,2006,Manual,Petrol,"68,000 km",1st,"3,50,000",karnataka
81,Volkswagen,Vento,,2014,Manual,Petrol,"94,692 km",-,"4,65,000",karnataka
82,-,-,,-,-,-,-,-,-,karnataka
83,Renault,Duster,,2013,Manual,Diesel,"69,000 km",1st,"6,45,000",karnataka
84,Mahindra,Quanto,,2012,Manual,Diesel,"85,000 km",1st,"3,60,000",karnataka
85,Volkswagen,Polo,,2010,Manual,Petrol,"119,000 km",1st,"2,85,000",karnataka
86,Hyundai,i20,,2009,Manual,Diesel,"71,000 km",3rd,"3,35,000",karnataka
87,Maruti Suzuki,Swift,,2005,Manual,Petrol,"74,000 km",3rd,"2,25,000",karnataka
88,Toyota,Innova Crysta,,2018,Manual,Diesel,"41,000 km",1st,"18,25,000",karnataka
89,BMW,X1,,2013,Automatic,Diesel,"80,000 km",1st,"15,25,000",karnataka
90,Nissan,Terrano,,2013,Manual,Diesel,"73,000 km",1st,"6,90,000",karnataka
91,Maruti Suzuki,Baleno,,2017,Manual,Petrol,"46,000 km",1st,"6,50,000",karnataka
92,Hyundai,Santro Xing,,2005,Manual,Petrol,"84,000 km",3rd,"1,65,000",karnataka
93,Toyota,Innova,,2012,Manual,Diesel,"85,433 km",1st,"9,75,000",karnataka
94,Honda,City ZX,,2005,Manual,Petrol,"62,000 km",1st,"1,95,000",karnataka
95,Jaguar,F-Pace,,2018,Automatic,Diesel,"46,000 km",1st,"52,75,000",karnataka
96,Nissan,Micra,,2010,Manual,Petrol,"80,000 km",4th,"2,99,000",karnataka
97,Toyota,Etios,,2011,Manual,Petrol,"75,000 km",2nd,"3,95,000",karnataka
98,Toyota,Innova Crysta,,2018,Automatic,Diesel,"80,000 km",1st,"22,49,000",karnataka
99,Maruti Suzuki,Vitara Brezza,,2017,Manual,Diesel,"59,430 km",1st,"9,25,000",karnataka
100,Honda,CR-V,,2007,Manual,Petrol,"82,000 km",4th,"3,75,000",karnataka
101,Hyundai,Verna,,2013,Manual,Diesel,"79,000 km",1st,"4,99,000",karnataka
102,Tata,Zest,,2015,Automatic,Diesel,"83,000 km",2nd,"3,85,000",karnataka
103,Maruti Suzuki,Swift Dzire,,2018,Manual,Diesel,"18,666 km",1st,"5,90,000",karnataka
104,Maruti Suzuki,Swift Dzire,,2016,Manual,Diesel,"71,000 km",1st,"6,20,000",karnataka
105,Maruti Suzuki,Alto K10,,2013,Manual,Petrol,"33,000 km",2nd,"2,95,000",karnataka
106,Hyundai,Elite i20,,2015,Manual,Petrol,"76,000 km",1st,"6,10,000",karnataka
107,Chevrolet,Optra Magnum,,2011,Manual,Diesel,"77,702 km",1st,"3,75,000",karnataka
108,Maruti Suzuki,Alto,,2008,Manual,Petrol,"32,000 km",1st,"2,10,000",karnataka
109,Maruti Suzuki,Swift,,2012,Manual,Diesel,"75,000 km",2nd,"4,25,000",karnataka
110,Maruti Suzuki,Wagon R,,2008,Manual,Petrol,"70,000 km",1st,"2,10,000",karnataka
111,Toyota,Innova,,2009,Manual,Diesel,"185,000 km",2nd,"7,25,000",karnataka
112,Hyundai,i20,,2010,Manual,Petrol,"73,000 km",2nd,"3,65,000",karnataka
113,Maruti Suzuki,Swift,,2012,Manual,Diesel,"72,000 km",2nd,"4,25,000",karnataka
114,Mercedes-Benz,New C-Class,,2016,Automatic,Diesel,"100,000 km",1st,"24,75,000",karnataka
115,Honda,City,,2001,Manual,Petrol,"82,000 km",3rd,"2,10,000",karnataka
116,Hyundai,i20,,2010,Automatic,Petrol,"92,000 km",1st,"4,25,000",karnataka
117,Maruti Suzuki,Swift Dzire,,2009,Manual,Petrol,"72,000 km",1st,"3,65,000",karnataka
118,Maruti Suzuki,Baleno,,2017,Manual,Petrol,"27,000 km",2nd,"6,25,000",karnataka
119,Maruti Suzuki,Alto,,2003,Manual,Petrol,"200,000 km",1st,"1,35,000",karnataka
120,Maruti Suzuki,Swift,,2020,Manual,Petrol,"32,000 km",1st,"6,85,000",karnataka
121,Maruti Suzuki,Ciaz,,2018,Manual,Petrol,"16,329 km",-,"8,75,000",karnataka
122,-,-,,-,-,-,-,-,-,karnataka
123,-,-,,-,-,-,-,-,-,karnataka
124,Mini,Cooper Countryman,,2013,Automatic,Diesel,"46,000 km",2nd,"17,50,000",karnataka
125,Ford,Endeavour,,2017,Automatic,Diesel,"79,680 km",1st,"24,75,000",karnataka
126,Maruti Suzuki,Swift,,2007,Manual,Petrol,"61,000 km",1st,"2,90,000",karnataka
127,Hyundai,EON,,2012,Manual,Petrol,"76,000 km",1st,"3,10,000",karnataka
128,Hyundai,EON,,2014,Manual,Petrol,"58,888 km",2nd,"3,10,000",karnataka
129,Maruti Suzuki,Zen,,2005,Manual,Petrol,"83,000 km",4th,"1,65,000",karnataka
130,Mahindra,XUV500,,2015,Manual,Diesel,"72,000 km",1st,"13,75,000",karnataka
131,Ford,Figo,,2012,Manual,Petrol,"78,924 km",1st,"3,45,000",karnataka
132,Maruti Suzuki,Swift,,2009,Manual,Diesel,"160,000 km",3rd,"3,35,000",karnataka
133,Skoda,Fabia,,2008,Manual,Petrol,"65,000 km",1st,"2,85,000",karnataka
134,Renault,Duster,,2012,Manual,Diesel,"95,000 km",1st,"6,75,000",karnataka
135,Volkswagen,Ameo,,2016,Automatic,Diesel,"41,000 km",1st,"6,45,000",karnataka
136,Maruti Suzuki,Alto,,2010,Manual,Diesel,"73,000 km",1st,"2,25,000",karnataka
137,Volkswagen,Polo,,2013,Automatic,Petrol,"73,000 km",2nd,"5,45,000",karnataka
138,Hyundai,i10,,2009,Manual,Petrol,"79,000 km",2nd,"2,89,000",karnataka
139,Volkswagen,Polo,,2019,Manual,Petrol,"16,900 km",1st,"8,90,000",karnataka
140,Maruti Suzuki,Ertiga,,2013,Manual,Diesel,"52,000 km",1st,"7,25,000",karnataka
141,Toyota,Etios,,2011,Manual,Petrol,"54,357 km",1st,"4,30,000",karnataka
142,Tata,Zest,,2015,Automatic,Diesel,"64,000 km",1st,"5,50,000",karnataka
143,Maruti Suzuki,Omni,,2016,Manual,Petrol,"96,000 km",1st,"2,85,000",karnataka
144,Mercedes-Benz,GLA Class,,2016,Automatic,Diesel,"70,000 km",1st,"21,00,000",karnataka
145,Hyundai,Verna,,2015,Manual,Petrol,"59,000 km",1st,"6,50,000",karnataka
146,-,-,,-,-,-,-,-,-,karnataka
147,Hyundai,Santro Xing,,2005,Manual,Petrol,"105,000 km",3rd,"1,58,000",karnataka
148,Maruti Suzuki,Alto 800,,2019,Manual,Petrol,"16,400 km",1st,"3,80,000",karnataka
149,Hyundai,Santro,,2011,Manual,Petrol,"79,000 km",2nd,"2,45,000",karnataka
150,Hyundai,Creta,,2015,Manual,Diesel,"62,000 km",2nd,"8,50,000",karnataka
151,Mahindra,Marazzo,,2019,Manual,Diesel,"68,000 km",1st,"7,20,000",karnataka
152,Ford,Endeavour,,2017,Automatic,Diesel,"31,000 km",1st,"30,00,000",karnataka
153,Toyota,Innova,,2014,Manual,Diesel,"131,000 km",1st,"12,90,000",karnataka
154,Ford,Fiesta,,2008,Manual,Diesel,"88,000 km",3rd,"2,20,000",karnataka
155,Tata,Nexon,,2018,Manual,Diesel,"35,000 km",1st,"10,45,000",karnataka
156,Toyota,Corolla Altis,,2008,Manual,Petrol,"102,000 km",1st,"4,65,000",karnataka
157,Maruti Suzuki,Swift,,2010,Manual,Petrol,"69,000 km",2nd,"3,10,000",karnataka
158,Mahindra,Ssangyong Rexton,,2018,Automatic,Diesel,"45,237 km",1st,"16,95,000",karnataka
159,Toyota,Fortuner,,2017,Manual,Diesel,"63,000 km",1st,"32,50,000",karnataka
160,Volkswagen,Vento,,2014,Manual,Petrol,"94,692 km",-,"4,65,000",karnataka
161,Hyundai,EON,,2015,Manual,Petrol,"12,365 km",1st,"2,90,000",karnataka
162,Maruti Suzuki,S Cross,,2017,Manual,Diesel,"56,000 km",1st,"9,25,000",karnataka
163,Mahindra,XUV500,,2013,-,-,"40,000 km",1st,"10,00,000",karnataka
164,Volkswagen,Polo,,2015,Manual,Petrol,"65,000 km",2nd,"4,85,000",karnataka
165,Mahindra,Bolero,,2011,Manual,Diesel,"125,000 km",2nd,"4,35,000",karnataka
166,Hyundai,Accent,,2010,Manual,Petrol,"72,000 km",1st,"2,50,000",karnataka
167,Hyundai,Grand i10,,2013,Manual,Diesel,"67,800 km",2nd,"3,99,999",karnataka
168,Mercedes-Benz,GLA,,2018,Automatic,Diesel,"20,000 km",1st,"32,00,000",karnataka
169,Hyundai,Creta,,2017,Manual,Diesel,"75,274 km",1st,"12,85,000",karnataka
170,Maruti Suzuki,Swift,,2017,Manual,Petrol,"44,000 km",1st,"6,00,000",karnataka
171,Chevrolet,Spark,,2012,Manual,Petrol,"55,000 km",1st,"2,25,000",karnataka
172,Mahindra,XUV500,,2015,Manual,Diesel,"129,495 km",2nd,"8,25,000",karnataka
173,Maruti Suzuki,Zen,,2005,Manual,Petrol,"108,000 km",3rd,"1,65,000",karnataka
174,Mahindra,XUV500,,2013,Manual,Diesel,"104,000 km",2nd,"8,24,000",karnataka
175,Chevrolet,Captiva,,2011,Manual,Diesel,"83,000 km",3rd,"4,25,000",karnataka
176,Hyundai,i10,,2010,Manual,Petrol,"76,000 km",2nd,"2,75,000",karnataka
177,Maruti Suzuki,Wagon R,,2006,Manual,Petrol,"64,000 km",2nd,"1,95,000",karnataka
178,Tata,Nano,,2015,Automatic,Petrol,"35,000 km",1st,"2,65,000",karnataka
179,Toyota,Etios,,2012,Manual,Petrol,"74,000 km",2nd,"3,95,000",karnataka
180,Hyundai,Elite i20,,2018,Automatic,Petrol,"23,491 km",1st,"7,98,250",karnataka
181,Maruti Suzuki,Swift,,2018,Automatic,Petrol,"21,759 km",1st,"7,10,000",karnataka
182,Maruti Suzuki,Alto,,2006,Manual,Petrol,"170,000 km",2nd,"1,40,000",karnataka
183,Hyundai,i20,,2010,Manual,Petrol,"81,000 km",1st,"3,99,000",karnataka
184,Hyundai,i10,,2007,Manual,Petrol,"67,000 km",2nd,"2,30,000",karnataka
185,Toyota,Innova,,2016,Manual,Diesel,"195,000 km",2nd,"7,45,000",karnataka
186,Toyota,Innova,,2006,Manual,Diesel,"175,000 km",3rd,"3,85,000",karnataka
187,Maruti Suzuki,Baleno,,2018,Automatic,Petrol,"25,000 km",1st,"8,20,000",karnataka
188,Hyundai,Grand i10,,2015,Automatic,Petrol,"35,000 km",1st,"5,95,000",karnataka
189,Chevrolet,Beat,,2010,Manual,Petrol,"80,000 km",1st,"2,45,000",karnataka
190,Tata,Indica Vista,,2011,Manual,Petrol,"53,000 km",2nd,"2,25,000",karnataka
191,Fiat,Linea,,2012,Manual,Petrol,"72,000 km",2nd,"3,40,000",karnataka
192,Volkswagen,Polo,,2015,Manual,Petrol,"81,000 km",1st,"5,35,000",karnataka
193,Hyundai,Santro Xing,,2009,Manual,Petrol,"75,000 km",1st,"2,45,000",karnataka
194,Tata,Nexon,,2018,Automatic,Diesel,"30,274 km",1st,"10,50,000",karnataka
195,Mahindra,Bolero,,2010,Manual,Diesel,"120,000 km",3rd,"3,75,000",karnataka
196,Toyota,Innova,,2006,Manual,Diesel,"174,902 km",1st,"5,50,000",karnataka
197,Maruti Suzuki,Ritz,,2015,Manual,Diesel,"86,000 km",2nd,"4,75,000",karnataka
198,Toyota,Etios,,2019,Manual,Diesel,"53,000 km",1st,"6,30,000",karnataka
199,Maruti Suzuki,Swift,,2009,Manual,Diesel,"78,000 km",1st,"3,10,000",karnataka
200,Maruti Suzuki,Alto K10,,2012,Manual,Petrol,"53,964 km",-,"2,55,000",karnataka
201,Maruti Suzuki,Swift Dzire,,2018,Manual,Petrol,"25,000 km",1st,"6,85,000",karnataka
202,BMW,X1,,2012,Automatic,Diesel,"100,000 km",3rd,"12,50,000",karnataka
203,Hyundai,Elite i20,,2018,Manual,Petrol,"5,513 km",1st,"7,20,000",karnataka
204,Toyota,Innova,,2007,-,-,"150,000 km",1st,"6,70,000",karnataka
205,Tata,Indica,,2007,Manual,Petrol,"21,300 km",1st,"1,95,000",karnataka
206,Honda,Civic,,2007,Manual,Petrol,"109,000 km",2nd,"3,25,000",karnataka
207,Ford,Figo,,2014,Manual,Diesel,"92,000 km",2nd,"3,50,000",karnataka
208,Mahindra,Bolero Pik-Up,,2015,Manual,Diesel,"120,000 km",1st,"4,00,000",karnataka
209,Maruti Suzuki,Wagon R,,2008,Manual,Petrol,"74,000 km",2nd,"2,25,000",karnataka
210,BMW,5 Series,,2011,Automatic,Diesel,"40,239 km",2nd,"16,50,000",karnataka
211,Hyundai,i10,,2008,Manual,Petrol,"77,000 km",1st,"2,65,000",karnataka
212,Hyundai,EON,,2014,Manual,Petrol,"33,000 km",1st,"3,20,000",karnataka
213,Chevrolet,Beat,,2011,Manual,Petrol,"88,000 km",1st,"2,45,000",karnataka
214,Maruti Suzuki,Omni,,2004,Manual,Petrol,0 km,3rd,"85,000",karnataka
215,Toyota,Glanza,,2019,Automatic,Petrol,"12,121 km",2nd,"8,25,000",karnataka
216,Ambassador,Ambassador,,2008,Automatic,Petrol,"250,000 km",2nd,"1,80,000",karnataka
217,Audi,Q3,,2012,Automatic,Diesel,"65,076 km",2nd,"17,00,000",karnataka
218,Volkswagen,Vento,,2012,Manual,Diesel,"77,000 km",1st,"4,95,000",karnataka
219,Tata,Indica Vista,,2013,Manual,Diesel,"132,000 km",1st,"2,00,000",karnataka
220,Toyota,Innova Crysta,,2018,Automatic,Diesel,"75,000 km",1st,"23,20,000",karnataka
221,Maruti Suzuki,Alto 800,,2016,Manual,Petrol,"19,560 km",-,"3,15,000",karnataka
222,Maruti Suzuki,Ignis,,2017,Automatic,Petrol,37 km,1st,"5,90,000",karnataka
223,Maruti Suzuki,Eeco,,2020,Manual,Petrol,"8,500 km",1st,"4,65,000",karnataka
224,Maruti Suzuki,800,,2000,Automatic,LPG,"66,000 km",4+,"65,000",karnataka
225,Maruti Suzuki,Wagon R,,2007,Manual,Petrol,"104,000 km",3rd,"1,65,000",karnataka
226,Honda,City ZX,,2005,Automatic,Petrol,"92,000 km",3rd,"1,45,000",karnataka
227,Mercedes-Benz,GL-Class,,2015,Automatic,Diesel,"45,000 km",1st,"52,75,000",karnataka
228,Maruti Suzuki,Zen Estilo,,2008,Manual,Petrol,"56,900 km",1st,"2,45,000",karnataka
229,Maruti Suzuki,Swift,,2014,Automatic,Diesel,"54,000 km",2nd,"4,80,000",karnataka
230,Hyundai,i10,,2009,-,-,"66,000 km",1st,"3,50,000",karnataka
231,Hyundai,Verna,,2009,-,-,"83,000 km",1st,"3,50,000",karnataka
232,Mercedes-Benz,CLA,,2015,Automatic,Diesel,"22,000 km",1st,"26,00,000",karnataka
233,Mercedes-Benz,M-Class,,2015,Automatic,Diesel,"64,000 km",1st,"34,25,000",karnataka
234,Honda,City,,2005,Manual,Petrol,"99,000 km",2nd,"2,00,000",karnataka
235,Maruti Suzuki,Swift,,2010,Manual,Petrol,"72,000 km",2nd,"3,75,000",karnataka
236,Hyundai,Getz,,2006,Manual,Petrol,"145,000 km",1st,"1,85,000",karnataka
237,Maruti Suzuki,Swift,,2014,Manual,Diesel,"103,000 km",1st,"5,50,000",karnataka
238,Volkswagen,Polo,,2017,-,-,"57,000 km",1st,"7,50,000",karnataka
239,Hyundai,i10,,2015,Manual,Petrol,"39,000 km",1st,"4,45,000",karnataka
240,Maruti Suzuki,Swift,,2006,Manual,Petrol,"68,000 km",1st,"3,50,000",karnataka
241,Volkswagen,Vento,,2014,Manual,Petrol,"94,692 km",-,"4,65,000",karnataka
242,-,-,,-,-,-,-,-,-,karnataka
243,Renault,Duster,,2013,Manual,Diesel,"69,000 km",1st,"6,45,000",karnataka
244,Mahindra,Quanto,,2012,Manual,Diesel,"85,000 km",1st,"3,60,000",karnataka
245,Volkswagen,Polo,,2010,Manual,Petrol,"119,000 km",1st,"2,85,000",karnataka
246,Hyundai,i20,,2009,Manual,Diesel,"71,000 km",3rd,"3,35,000",karnataka
247,Maruti Suzuki,Swift,,2005,Manual,Petrol,"74,000 km",3rd,"2,25,000",karnataka
248,Toyota,Innova Crysta,,2018,Manual,Diesel,"41,000 km",1st,"18,25,000",karnataka
249,BMW,X1,,2013,Automatic,Diesel,"80,000 km",1st,"15,25,000",karnataka
250,Nissan,Terrano,,2013,Manual,Diesel,"73,000 km",1st,"6,90,000",karnataka
251,Maruti Suzuki,Baleno,,2017,Manual,Petrol,"46,000 km",1st,"6,50,000",karnataka
252,Hyundai,Santro Xing,,2005,Manual,Petrol,"84,000 km",3rd,"1,65,000",karnataka
253,Toyota,Innova,,2012,Manual,Diesel,"85,433 km",1st,"9,75,000",karnataka
254,Honda,City ZX,,2005,Manual,Petrol,"62,000 km",1st,"1,95,000",karnataka
255,Jaguar,F-Pace,,2018,Automatic,Diesel,"46,000 km",1st,"52,75,000",karnataka
256,Nissan,Micra,,2010,Manual,Petrol,"80,000 km",4th,"2,99,000",karnataka
257,Toyota,Etios,,2011,Manual,Petrol,"75,000 km",2nd,"3,95,000",karnataka
258,Toyota,Innova Crysta,,2018,Automatic,Diesel,"80,000 km",1st,"22,49,000",karnataka
259,Maruti Suzuki,Vitara Brezza,,2017,Manual,Diesel,"59,430 km",1st,"9,25,000",karnataka
260,Honda,CR-V,,2007,Manual,Petrol,"82,000 km",4th,"3,75,000",karnataka
261,Hyundai,Verna,,2013,Manual,Diesel,"79,000 km",1st,"4,99,000",karnataka
262,Tata,Zest,,2015,Automatic,Diesel,"83,000 km",2nd,"3,85,000",karnataka
263,Maruti Suzuki,Swift Dzire,,2018,Manual,Diesel,"18,666 km",1st,"5,90,000",karnataka
264,Maruti Suzuki,Swift Dzire,,2016,Manual,Diesel,"71,000 km",1st,"6,20,000",karnataka
265,Maruti Suzuki,Alto K10,,2013,Manual,Petrol,"33,000 km",2nd,"2,95,000",karnataka
266,Hyundai,Elite i20,,2015,Manual,Petrol,"76,000 km",1st,"6,10,000",karnataka
267,Chevrolet,Optra Magnum,,2011,Manual,Diesel,"77,702 km",1st,"3,75,000",karnataka
268,Maruti Suzuki,Alto,,2008,Manual,Petrol,"32,000 km",1st,"2,10,000",karnataka
269,Maruti Suzuki,Swift,,2012,Manual,Diesel,"75,000 km",2nd,"4,25,000",karnataka
270,Maruti Suzuki,Wagon R,,2008,Manual,Petrol,"70,000 km",1st,"2,10,000",karnataka
271,Toyota,Innova,,2009,Manual,Diesel,"185,000 km",2nd,"7,25,000",karnataka
272,Hyundai,i20,,2010,Manual,Petrol,"73,000 km",2nd,"3,65,000",karnataka
273,Maruti Suzuki,Swift,,2012,Manual,Diesel,"72,000 km",2nd,"4,25,000",karnataka
274,Mercedes-Benz,New C-Class,,2016,Automatic,Diesel,"100,000 km",1st,"24,75,000",karnataka
275,Honda,City,,2001,Manual,Petrol,"82,000 km",3rd,"2,10,000",karnataka
276,Hyundai,i20,,2010,Automatic,Petrol,"92,000 km",1st,"4,25,000",karnataka
277,Maruti Suzuki,Swift Dzire,,2009,Manual,Petrol,"72,000 km",1st,"3,65,000",karnataka
278,Maruti Suzuki,Baleno,,2017,Manual,Petrol,"27,000 km",2nd,"6,25,000",karnataka
279,Maruti Suzuki,Alto,,2003,Manual,Petrol,"200,000 km",1st,"1,35,000",karnataka
280,Maruti Suzuki,Swift,,2020,Manual,Petrol,"32,000 km",1st,"6,85,000",karnataka
281,Maruti Suzuki,Ciaz,,2018,Manual,Petrol,"16,329 km",-,"8,75,000",karnataka
282,-,-,,-,-,-,-,-,-,karnataka
283,Mahindra,Xylo,,2014,Manual,Diesel,"87,292 km",1st,"5,10,000",karnataka
284,Mini,Cooper Countryman,,2013,Automatic,Diesel,"46,000 km",2nd,"17,50,000",karnataka
285,Ford,Endeavour,,2017,Automatic,Diesel,"79,680 km",1st,"24,75,000",karnataka
286,Maruti Suzuki,Swift,,2007,Manual,Petrol,"61,000 km",1st,"2,90,000",karnataka
287,Hyundai,EON,,2012,Manual,Petrol,"76,000 km",1st,"3,10,000",karnataka
288,Hyundai,EON,,2014,Manual,Petrol,"58,888 km",2nd,"3,10,000",karnataka
289,Maruti Suzuki,Zen,,2005,Manual,Petrol,"83,000 km",4th,"1,65,000",karnataka
290,Mahindra,XUV500,,2015,Manual,Diesel,"72,000 km",1st,"13,75,000",karnataka
291,Ford,Figo,,2012,Manual,Petrol,"78,924 km",1st,"3,45,000",karnataka
292,Maruti Suzuki,Swift,,2009,Manual,Diesel,"160,000 km",3rd,"3,35,000",karnataka
293,Skoda,Fabia,,2008,Manual,Petrol,"65,000 km",1st,"2,85,000",karnataka
294,Renault,Duster,,2012,Manual,Diesel,"95,000 km",1st,"6,75,000",karnataka
295,Volkswagen,Ameo,,2016,Automatic,Diesel,"41,000 km",1st,"6,45,000",karnataka
296,Maruti Suzuki,Alto,,2010,Manual,Diesel,"73,000 km",1st,"2,25,000",karnataka
297,Volkswagen,Polo,,2013,Automatic,Petrol,"73,000 km",2nd,"5,45,000",karnataka
298,Hyundai,i10,,2009,Manual,Petrol,"79,000 km",2nd,"2,89,000",karnataka
299,Volkswagen,Polo,,2019,Manual,Petrol,"16,900 km",1st,"8,90,000",karnataka
300,Maruti Suzuki,Ertiga,,2013,Manual,Diesel,"52,000 km",1st,"7,25,000",karnataka
301,Toyota,Etios,,2011,Manual,Petrol,"54,357 km",1st,"4,30,000",karnataka
302,Tata,Zest,,2015,Automatic,Diesel,"64,000 km",1st,"5,50,000",karnataka
303,Maruti Suzuki,Omni,,2016,Manual,Petrol,"96,000 km",1st,"2,85,000",karnataka
304,Mercedes-Benz,GLA Class,,2016,Automatic,Diesel,"70,000 km",1st,"21,00,000",karnataka
305,Hyundai,Verna,,2015,Manual,Petrol,"59,000 km",1st,"6,50,000",karnataka
306,-,-,,-,-,-,-,-,-,karnataka
307,Hyundai,Santro Xing,,2005,Manual,Petrol,"105,000 km",3rd,"1,58,000",karnataka
308,Maruti Suzuki,Alto 800,,2019,Manual,Petrol,"16,400 km",1st,"3,80,000",karnataka
309,Hyundai,Santro,,2011,Manual,Petrol,"79,000 km",2nd,"2,45,000",karnataka
310,Hyundai,Creta,,2015,Manual,Diesel,"62,000 km",2nd,"8,50,000",karnataka
311,Mahindra,Marazzo,,2019,Manual,Diesel,"68,000 km",1st,"7,20,000",karnataka
312,Ford,Endeavour,,2017,Automatic,Diesel,"31,000 km",1st,"30,00,000",karnataka
313,Toyota,Innova,,2014,Manual,Diesel,"131,000 km",1st,"12,90,000",karnataka
314,Ford,Fiesta,,2008,Manual,Diesel,"88,000 km",3rd,"2,20,000",karnataka
315,Tata,Nexon,,2018,Manual,Diesel,"35,000 km",1st,"10,45,000",karnataka
316,Toyota,Corolla Altis,,2008,Manual,Petrol,"102,000 km",1st,"4,65,000",karnataka
317,Maruti Suzuki,Swift,,2010,Manual,Petrol,"69,000 km",2nd,"3,10,000",karnataka
318,Mahindra,Ssangyong Rexton,,2018,Automatic,Diesel,"45,237 km",1st,"16,95,000",karnataka
319,Toyota,Fortuner,,2017,Manual,Diesel,"63,000 km",1st,"32,50,000",karnataka
320,Volkswagen,Vento,,2014,Manual,Petrol,"94,692 km",-,"4,65,000",karnataka
321,Hyundai,EON,,2015,Manual,Petrol,"12,365 km",1st,"2,90,000",karnataka
322,Maruti Suzuki,S Cross,,2017,Manual,Diesel,"56,000 km",1st,"9,25,000",karnataka
323,Mahindra,XUV500,,2013,-,-,"40,000 km",1st,"10,00,000",karnataka
324,Volkswagen,Polo,,2015,Manual,Petrol,"65,000 km",2nd,"4,85,000",karnataka
325,Mahindra,Bolero,,2011,Manual,Diesel,"125,000 km",2nd,"4,35,000",karnataka
326,Hyundai,Accent,,2010,Manual,Petrol,"72,000 km",1st,"2,50,000",karnataka
327,Hyundai,Grand i10,,2013,Manual,Diesel,"67,800 km",2nd,"3,99,999",karnataka
328,Mercedes-Benz,GLA,,2018,Automatic,Diesel,"20,000 km",1st,"32,00,000",karnataka
329,Hyundai,Creta,,2017,Manual,Diesel,"75,274 km",1st,"12,85,000",karnataka
330,Maruti Suzuki,Swift,,2017,Manual,Petrol,"44,000 km",1st,"6,00,000",karnataka
331,Chevrolet,Spark,,2012,Manual,Petrol,"55,000 km",1st,"2,25,000",karnataka
332,Mahindra,XUV500,,2015,Manual,Diesel,"129,495 km",2nd,"8,25,000",karnataka
333,Maruti Suzuki,Zen,,2005,Manual,Petrol,"108,000 km",3rd,"1,65,000",karnataka
334,Mahindra,XUV500,,2013,Manual,Diesel,"104,000 km",2nd,"8,24,000",karnataka
335,Chevrolet,Captiva,,2011,Manual,Diesel,"83,000 km",3rd,"4,25,000",karnataka
