,Brand,Model,Variant,Year_of_Manufacturing,Transmission Type,Fuel Type,Kilometers Driven,No of Owners,Price,Location
158,Tata,Indica V2,,2004,Manual,Diesel,"80,746 km",1st,"88,000",Mumbai
159,Maruti Suzuki,Ertiga,,2016,Manual,Diesel,"85,000 km",1st,"7,60,000",Mumbai
160,Honda,City,,2011,Automatic,Petrol,"43,721 km",-,"4,00,000",Mumbai
161,Volkswagen,Polo,,2017,Manual,Petrol,"36,100 km",1st,"5,75,000",Mumbai
162,Honda,Jazz,,2016,Automatic,Petrol,"70,000 km",1st,"6,61,000",Mumbai
163,Honda,City,,2014,Automatic,Petrol,"39,000 km",1st,"5,95,000",Mumbai
164,Toyota,Innova,,2011,Manual,Diesel,"195,000 km",1st,"6,61,000",Mumbai
165,Maruti Suzuki,Others,,2019,Manual,Diesel,"31,000 km",1st,"4,41,000",Mumbai
166,Honda,City,,2012,Manual,Petrol,"47,000 km",1st,"5,15,000",Mumbai
167,Honda,City,,2012,Automatic,Petrol,"47,000 km",1st,"5,15,000",Mumbai
168,Hyundai,Verna,,2010,Manual,Diesel,"96,000 km",2nd,"2,65,000",Mumbai
169,Audi,A4,,2018,Automatic,Diesel,"11,261 km",1st,"34,00,000",Mumbai
170,Toyota,Innova,,2010,Manual,Diesel,"70,000 km",-,"5,25,000",Mumbai
171,Mahindra,Scorpio,,2015,Manual,Diesel,"51,000 km",1st,"7,78,000",Mumbai
172,Honda,Amaze,,2013,Manual,Diesel,"58,000 km",1st,"4,25,013",Mumbai
173,Honda,City,,2013,Automatic,Petrol,"62,000 km",2nd,"4,75,000",Mumbai
174,Maruti Suzuki,Vitara Brezza,,2019,Manual,Diesel,"27,000 km",1st,"10,90,000",Mumbai
175,Volkswagen,Vento,,2011,Automatic,Petrol,"68,000 km",3rd,"3,35,000",Mumbai
176,Honda,Amaze,,2015,Manual,Diesel,"55,000 km",1st,"4,75,000",Mumbai
177,Mahindra,Xylo,,2009,Manual,Diesel,"92,000 km",1st,"2,49,000",Mumbai
178,Mercedes-Benz,E-Class,,2012,Automatic,Diesel,"66,563 km",2nd,"13,50,000",Mumbai
179,Toyota,Innova,,2012,Manual,Diesel,"111,000 km",1st,"7,36,000",Mumbai
180,Maruti Suzuki,Baleno,,2021,Manual,Petrol,1 km,-,"6,61,370",Mumbai
181,Volkswagen,Vento,,2012,Manual,Diesel,"88,200 km",1st,"3,66,000",Mumbai
182,Hyundai,Others,,2021,Manual,Petrol,1 km,-,"6,55,309",Mumbai
183,Volkswagen,Polo,,2014,Manual,Petrol,"12,000 km",2nd,"3,95,000",Mumbai
184,Maruti Suzuki,Baleno,,2016,Automatic,Petrol,"29,000 km",1st,"6,25,000",Mumbai
185,Toyota,Fortuner,,2017,Automatic,Diesel,"109,000 km",1st,"27,50,000",Mumbai
186,Hyundai,i20,,2014,Manual,Petrol,"62,000 km",1st,"4,21,000",Mumbai
187,Volkswagen,Polo,,2013,Manual,Petrol,"64,000 km",1st,"3,65,000",Mumbai
188,Maruti Suzuki,Grand Vitara,,2019,Automatic,Diesel,"19,000 km",1st,"10,80,000",Mumbai
189,Toyota,Innova,,2016,Manual,Diesel,"115,000 km",1st,"11,00,000",Mumbai
190,Honda,New Accord,,2010,Manual,Petrol,"52,000 km",-,"3,85,000",Mumbai
191,Honda,City,,2014,Manual,Petrol,"59,000 km",1st,"6,45,000",Mumbai
192,Toyota,Innova,,2012,Manual,Diesel,"80,000 km",1st,"7,75,000",Mumbai
193,Volkswagen,Polo,,2014,Manual,Petrol,"40,000 km",1st,"4,60,000",Mumbai
194,Hyundai,i20,,2014,Manual,Petrol,"34,000 km",1st,"4,60,000",Mumbai
195,Toyota,Fortuner,,2015,Manual,Diesel,"119,000 km",1st,"17,00,000",Mumbai
196,Toyota,Innova,,2008,Manual,Diesel,"239,400 km",1st,"4,50,000",Mumbai
197,Toyota,Fortuner,,2009,Manual,Diesel,"145,000 km",3rd,"9,25,000",Mumbai
198,Hyundai,i20,,2014,Manual,Petrol,"61,000 km",1st,"4,75,000",Mumbai
199,Maruti Suzuki,Swift Dzire,,2010,Manual,Diesel,"90,000 km",2nd,"3,13,013",Mumbai
200,-,-,,-,-,-,-,-,-,Mumbai
201,-,-,,-,-,-,-,-,-,Mumbai
202,Renault,Scala,,2013,Manual,Diesel,"66,000 km",1st,"3,25,000",Mumbai
203,Audi,Q5,,2014,Automatic,Diesel,"147,000 km",1st,"13,99,000",Mumbai
204,Toyota,Etios,,2014,Manual,Diesel,"67,000 km",1st,"5,22,000",Mumbai
205,Maruti Suzuki,Eeco,,2015,Manual,CNG & Hybrids,"68,000 km",1st,"3,85,000",Mumbai
206,Maruti Suzuki,Baleno,,2018,Manual,Petrol,"27,000 km",1st,"6,90,000",Mumbai
207,Toyota,Innova Crysta,,2017,Automatic,Diesel,"92,000 km",1st,"20,90,000",Mumbai
208,Honda,City,,2012,Automatic,Petrol,"47,000 km",1st,"5,15,000",Mumbai
209,Volkswagen,Polo,,2015,Manual,Petrol,"22,000 km",1st,"4,88,000",Mumbai
210,Toyota,Corolla Altis,,2010,Manual,Petrol,"82,053 km",2nd,"3,50,000",Mumbai
211,Maruti Suzuki,Swift Dzire,,2017,Manual,Petrol,"17,300 km",1st,"6,26,000",Mumbai
212,Skoda,Rapid,,2015,Automatic,Diesel,"48,000 km",1st,"6,49,013",Mumbai
213,Toyota,Innova,,2016,Manual,Diesel,"119,000 km",1st,"11,74,999",Mumbai
214,Maruti Suzuki,Swift Dzire,,2016,Manual,Petrol,"32,000 km",1st,"5,75,000",Mumbai
215,Hyundai,i20,,2010,Manual,Petrol,"61,000 km",2nd,"2,80,000",Mumbai
216,Volkswagen,Polo,,2015,Manual,Petrol,"24,000 km",1st,"4,85,000",Mumbai
217,Maruti Suzuki,Swift Dzire,,2014,Manual,Petrol,"57,000 km",1st,"4,99,000",Mumbai
218,Volkswagen,Vento,,2013,Manual,Diesel,"63,000 km",2nd,"4,25,000",Mumbai
219,Maruti Suzuki,Swift,,2013,Manual,Diesel,"125,000 km",1st,"5,35,000",Mumbai
220,Mercedes-Benz,E-Class,,2015,Automatic,Diesel,"70,000 km",1st,"20,50,000",Mumbai
221,Maruti Suzuki,Swift Dzire,,2016,Automatic,Diesel,"75,000 km",2nd,"6,25,000",Mumbai
222,Audi,A6,,2014,Automatic,Diesel,"75,000 km",1st,"16,75,000",Mumbai
223,Hyundai,i20,,2012,Manual,Diesel,"55,896 km",2nd,"3,50,000",Mumbai
224,Tata,Nexon,,2017,Manual,Petrol,"26,000 km",1st,"7,75,000",Mumbai
225,-,-,,-,-,-,-,-,-,Mumbai
226,Hyundai,Xcent,,2017,Manual,Diesel,"200,000 km",1st,"2,05,000",Mumbai
227,Maruti Suzuki,Ritz,,2010,Manual,Petrol,"75,000 km",1st,"2,00,000",Mumbai
228,-,-,,-,-,-,-,-,-,Mumbai
229,Maruti Suzuki,800,,2002,Manual,Petrol,"65,000 km",2nd,"36,000",Mumbai
230,Hyundai,Venue,,2019,Manual,Petrol,"23,916 km",1st,"8,75,000",Mumbai
231,Mahindra,Scorpio,,2015,Manual,Diesel,"52,123 km",1st,"7,75,000",Mumbai
232,Maruti Suzuki,Alto 800,,2013,Manual,CNG & Hybrids,"51,000 km",1st,"2,90,000",Mumbai
233,Maruti Suzuki,Wagon R,,2021,Manual,CNG & Hybrids,123 km,1st,"15,000",Mumbai
234,Chevrolet,Enjoy,,2014,Manual,Diesel,"70,123 km",1st,"3,25,000",Mumbai
235,Land Rover,Range Rover Evoque,,2013,Automatic,Diesel,"60,000 km",1st,"22,75,000",Mumbai
236,Toyota,Corolla Altis,,2014,Automatic,Petrol,"85,000 km",1st,"8,40,000",Mumbai
237,Ford,Fiesta,,2007,Manual,Petrol,"65,300 km",1st,"1,50,000",Mumbai
238,Maruti Suzuki,Baleno,,2017,Manual,Petrol,"39,000 km",1st,"5,69,999",Mumbai
239,Mercedes-Benz,New C-Class,,2011,Automatic,Diesel,"56,000 km",2nd,"7,20,001",Mumbai
240,Mercedes-Benz,E-Class,,2012,Automatic,Petrol,"65,000 km",2nd,"11,25,000",Mumbai
241,-,-,,-,-,-,-,-,-,Mumbai
242,Toyota,Innova Crysta,,2018,Manual,Diesel,"13,000 km",1st,"18,00,000",Mumbai
243,Hyundai,Getz Prime,,2008,Manual,CNG & Hybrids,"99,000 km",2nd,"1,11,000",Mumbai
244,Toyota,Innova,,2008,Manual,Diesel,"150,000 km",1st,"4,75,000",Mumbai
245,Mahindra,Scorpio,,2008,Manual,Diesel,"58,000 km",2nd,"3,55,000",Mumbai
246,Maruti Suzuki,Wagon R 1.0,,2011,Manual,Petrol,"20,000 km",1st,"2,55,000",Mumbai
247,Tata,Indica Vista,,2014,Manual,Petrol,"37,000 km",1st,"2,49,000",Mumbai
248,Maruti Suzuki,Swift Dzire,,2017,Automatic,Petrol,"55,000 km",1st,"6,60,000",Mumbai
249,Jeep,Compass,,2017,Manual,Diesel,"21,600 km",1st,"14,25,000",Mumbai
250,Toyota,Innova,,2009,Manual,Diesel,"73,000 km",1st,"6,25,001",Mumbai
251,Skoda,Octavia,,2007,Manual,Diesel,"91,000 km",3rd,"1,29,000",Mumbai
252,Hyundai,Xcent,,2017,Manual,Petrol,"15,000 km",1st,"4,95,000",Mumbai
253,Hyundai,Grand i10,,2014,Manual,Diesel,"95,000 km",1st,"3,99,000",Mumbai
254,Maruti Suzuki,Swift,,2012,Manual,Diesel,"90,000 km",1st,"3,75,000",Mumbai
255,Maruti Suzuki,Zen,,2006,Manual,Petrol,"60,000 km",3rd,"1,10,000",Mumbai
256,Hyundai,Grand i10,,2019,Manual,Petrol,"15,000 km",1st,"5,50,000",Mumbai
257,-,-,,-,-,-,-,-,-,Mumbai
258,Maruti Suzuki,Ertiga,,2012,Manual,Diesel,"72,000 km",1st,"6,11,000",Mumbai
259,Maruti Suzuki,Celerio,,2017,Automatic,Petrol,"22,000 km",1st,"4,75,000",Mumbai
260,-,-,,-,-,-,-,-,-,Mumbai
261,Maruti Suzuki,Baleno,,2016,Manual,Petrol,"64,136 km",-,"5,22,000",Mumbai
262,Ford,Figo,,2015,Manual,Petrol,"5,815 km",-,"4,30,000",Mumbai
263,Maruti Suzuki,Swift,,2016,Manual,Petrol,"20,000 km",1st,"6,00,000",Mumbai
264,Honda,Civic,,2008,Manual,Petrol,"81,000 km",2nd,"2,02,000",Mumbai
265,Hyundai,Accent,,2009,Manual,Petrol,"85,000 km",1st,"1,35,000",Mumbai
266,Toyota,Etios,,2011,Manual,Diesel,"68,123 km",1st,"5,14,999",Mumbai
267,Hyundai,Creta,,2017,Automatic,Diesel,"58,696 km",1st,"13,25,000",Mumbai
268,Honda,Jazz,,2015,Manual,Petrol,"21,000 km",1st,"5,01,000",Mumbai
269,Maruti Suzuki,Alto,,2011,Manual,CNG & Hybrids,"100,000 km",2nd,"1,75,000",Mumbai
270,Skoda,Laura,,2011,Manual,Diesel,"141,002 km",2nd,"2,90,000",Mumbai
271,Tata,Others,,2016,Manual,Diesel,21 km,1st,"3,91,000",Mumbai
272,Ashok Leyland,Stile,,2018,Manual,Diesel,"100,000 km",1st,"5,50,000",Mumbai
273,Opel,Corsa,,2005,Manual,Petrol,"100,000 km",2nd,"90,000",Mumbai
274,Maruti Suzuki,Ertiga,,2015,Manual,Diesel,"88,000 km",2nd,"6,11,000",Mumbai
275,Chevrolet,Cruze,,2011,Manual,Diesel,"75,000 km",2nd,"2,80,000",Mumbai
276,Mahindra,Verito Vibe,,2014,Manual,Diesel,"96,500 km",2nd,"2,55,000",Mumbai
277,Maruti Suzuki,Vitara Brezza,,2016,Manual,Diesel,"76,000 km",2nd,"7,10,000",Mumbai
278,Mahindra,Scorpio,,2010,Manual,Diesel,"70,000 km",4th,"3,50,000",Mumbai
279,Hyundai,Santro,,2019,Automatic,Petrol,"15,000 km",1st,"5,75,000",Mumbai
280,BMW,X1,,2019,Automatic,Petrol,"24,000 km",1st,"31,90,000",Mumbai
281,Maruti Suzuki,Vitara Brezza,,2019,Automatic,Diesel,"19,000 km",1st,"10,65,000",Mumbai
282,Skoda,Kodiaq,,2020,Automatic,Diesel,"11,123 km",1st,"38,50,000",Mumbai
283,Maruti Suzuki,Ciaz,,2015,Manual,Diesel,"79,328 km",1st,"6,00,000",Mumbai
284,Hyundai,Creta,,2016,Automatic,Petrol,"36,000 km",1st,"9,50,000",Mumbai
285,Mahindra,Jeep,,2003,Manual,Diesel,"30,000 km",-,"5,11,000",Mumbai
286,Hyundai,EON,,2012,Manual,Petrol,"65,000 km",2nd,"2,15,000",Mumbai
287,Maruti Suzuki,Celerio,,2015,Automatic,Petrol,"53,000 km",1st,"4,28,000",Mumbai
288,-,-,,-,-,-,-,-,-,Mumbai
289,Mahindra,Scorpio,,2019,Manual,Diesel,"51,000 km",1st,"11,00,000",Mumbai
290,Maruti Suzuki,Ertiga,,2016,Manual,Diesel,"30,000 km",1st,"8,45,000",Mumbai
291,Hyundai,i20,,2011,Manual,Petrol,"76,000 km",2nd,"2,61,000",Mumbai
292,Maruti Suzuki,Vitara Brezza,,2018,Manual,Diesel,"32,000 km",1st,"9,70,000",Mumbai
293,Toyota,Innova,,2014,Manual,Diesel,"31,000 km",1st,"10,60,000",Mumbai
294,Skoda,Fabia,,2009,Manual,Petrol,"69,000 km",1st,"1,85,000",Mumbai
295,Hyundai,Verna,,2012,Manual,Petrol,"66,000 km",1st,"4,55,000",Mumbai
296,Maruti Suzuki,Ciaz,,2016,Manual,Diesel,"51,000 km",1st,"7,15,000",Mumbai
297,Hyundai,Getz,,2005,Manual,Petrol,"51,443 km",2nd,"1,01,000",Mumbai
298,Tata,Safari,,2008,Manual,Diesel,"103,600 km",1st,"2,63,500",Mumbai
299,Toyota,Innova,,2011,Manual,Diesel,"139,579 km",1st,"6,99,000",Mumbai
300,Maruti Suzuki,Wagon R 1.0,,2010,Manual,Petrol,"20,680 km",2nd,"2,30,000",Mumbai
301,-,-,,-,-,-,-,-,-,Mumbai
302,Volkswagen,Ameo,,2016,Manual,Petrol,"59,931 km",1st,"4,00,500",Mumbai
303,Maruti Suzuki,Alto,,2006,Manual,Petrol,"55,450 km",1st,"98,000",Mumbai
304,Tata,Indica,,2004,Manual,Diesel,"80,746 km",1st,"88,000",Mumbai
305,Hyundai,i10,,2012,Manual,Petrol,"74,000 km",1st,"3,30,000",Mumbai
306,Renault,Triber,,2020,Manual,Petrol,"3,000 km",1st,"6,45,000",Mumbai
307,Audi,Q3,,2015,Automatic,Diesel,"43,000 km",1st,"19,90,000",Mumbai
308,Maruti Suzuki,Swift,,2014,Manual,Diesel,"45,000 km",1st,"4,85,000",Mumbai
309,Maruti Suzuki,Swift Dzire,,2018,Manual,Petrol,"52,500 km",1st,"6,87,000",Mumbai
310,Maruti Suzuki,Swift Dzire,,2019,Manual,Diesel,"34,000 km",1st,"7,99,000",Mumbai
311,-,-,,-,-,-,-,-,-,Mumbai
312,Hyundai,i20,,2011,Manual,Diesel,"63,000 km",2nd,"3,75,000",Mumbai
313,Hyundai,EON,,2018,Manual,Petrol,"25,000 km",2nd,"2,70,000",Mumbai
314,Maruti Suzuki,Vitara Brezza,,2016,Manual,Diesel,"48,000 km",1st,"8,75,000",Mumbai
315,Maruti Suzuki,Wagon R,,2014,Manual,CNG & Hybrids,"60,000 km",1st,"3,60,000",Mumbai
316,Hyundai,Santro Xing,,2009,Manual,Petrol,"47,000 km",2nd,"1,45,000",Mumbai
317,Nissan,Terrano,,2017,Automatic,Diesel,"68,000 km",1st,"9,25,000",Mumbai
318,Tata,Indica V2,,2004,Manual,Diesel,"80,746 km",1st,"88,000",Mumbai
319,Maruti Suzuki,Ertiga,,2016,Manual,Diesel,"85,000 km",1st,"7,60,000",Mumbai
320,Honda,City,,2011,Automatic,Petrol,"43,721 km",-,"4,00,000",Mumbai
321,Volkswagen,Polo,,2017,Manual,Petrol,"36,100 km",1st,"5,75,000",Mumbai
322,Honda,Jazz,,2016,Automatic,Petrol,"70,000 km",1st,"6,61,000",Mumbai
323,Honda,City,,2014,Automatic,Petrol,"39,000 km",1st,"5,95,000",Mumbai
324,Toyota,Innova,,2011,Manual,Diesel,"195,000 km",1st,"6,61,000",Mumbai
325,Maruti Suzuki,Others,,2019,Manual,Diesel,"31,000 km",1st,"4,41,000",Mumbai
326,Honda,City,,2012,Manual,Petrol,"47,000 km",1st,"5,15,000",Mumbai
327,Honda,City,,2012,Automatic,Petrol,"47,000 km",1st,"5,15,000",Mumbai
328,Hyundai,Verna,,2010,Manual,Diesel,"96,000 km",2nd,"2,65,000",Mumbai
329,Audi,A4,,2018,Automatic,Diesel,"11,261 km",1st,"34,00,000",Mumbai
330,Toyota,Innova,,2010,Manual,Diesel,"70,000 km",-,"5,25,000",Mumbai
331,Mahindra,Scorpio,,2015,Manual,Diesel,"51,000 km",1st,"7,78,000",Mumbai
332,Honda,Amaze,,2013,Manual,Diesel,"58,000 km",1st,"4,25,013",Mumbai
333,Honda,City,,2013,Automatic,Petrol,"62,000 km",2nd,"4,75,000",Mumbai
334,Maruti Suzuki,Vitara Brezza,,2019,Manual,Diesel,"27,000 km",1st,"10,90,000",Mumbai
335,Volkswagen,Vento,,2011,Automatic,Petrol,"68,000 km",3rd,"3,35,000",Mumbai
336,Honda,Amaze,,2015,Manual,Diesel,"55,000 km",1st,"4,75,000",Mumbai
337,Mahindra,Xylo,,2009,Manual,Diesel,"92,000 km",1st,"2,49,000",Mumbai
338,Mercedes-Benz,E-Class,,2012,Automatic,Diesel,"66,563 km",2nd,"13,50,000",Mumbai
339,Toyota,Innova,,2012,Manual,Diesel,"111,000 km",1st,"7,36,000",Mumbai
340,Maruti Suzuki,Baleno,,2021,Manual,Petrol,1 km,-,"6,61,370",Mumbai
341,Volkswagen,Vento,,2012,Manual,Diesel,"88,200 km",1st,"3,66,000",Mumbai
342,Hyundai,Others,,2021,Manual,Petrol,1 km,-,"6,55,309",Mumbai
343,Volkswagen,Polo,,2014,Manual,Petrol,"12,000 km",2nd,"3,95,000",Mumbai
344,Maruti Suzuki,Baleno,,2016,Automatic,Petrol,"29,000 km",1st,"6,25,000",Mumbai
345,Toyota,Fortuner,,2017,Automatic,Diesel,"109,000 km",1st,"27,50,000",Mumbai
346,Hyundai,i20,,2014,Manual,Petrol,"62,000 km",1st,"4,21,000",Mumbai
347,Volkswagen,Polo,,2013,Manual,Petrol,"64,000 km",1st,"3,65,000",Mumbai
348,Maruti Suzuki,Grand Vitara,,2019,Automatic,Diesel,"19,000 km",1st,"10,80,000",Mumbai
349,Toyota,Innova,,2016,Manual,Diesel,"115,000 km",1st,"11,00,000",Mumbai
350,Honda,New Accord,,2010,Manual,Petrol,"52,000 km",-,"3,85,000",Mumbai
351,Honda,City,,2014,Manual,Petrol,"59,000 km",1st,"6,45,000",Mumbai
352,Toyota,Innova,,2012,Manual,Diesel,"80,000 km",1st,"7,75,000",Mumbai
353,Volkswagen,Polo,,2014,Manual,Petrol,"40,000 km",1st,"4,60,000",Mumbai
354,Hyundai,i20,,2014,Manual,Petrol,"34,000 km",1st,"4,60,000",Mumbai
355,Toyota,Fortuner,,2015,Manual,Diesel,"119,000 km",1st,"17,00,000",Mumbai
356,Toyota,Innova,,2008,Manual,Diesel,"239,400 km",1st,"4,50,000",Mumbai
357,Toyota,Fortuner,,2009,Manual,Diesel,"145,000 km",3rd,"9,25,000",Mumbai
358,Hyundai,i20,,2014,Manual,Petrol,"61,000 km",1st,"4,75,000",Mumbai
359,Maruti Suzuki,Swift Dzire,,2010,Manual,Diesel,"90,000 km",2nd,"3,13,013",Mumbai
360,-,-,,-,-,-,-,-,-,Mumbai
361,-,-,,-,-,-,-,-,-,Mumbai
362,Renault,Scala,,2013,Manual,Diesel,"66,000 km",1st,"3,25,000",Mumbai
363,Audi,Q5,,2014,Automatic,Diesel,"147,000 km",1st,"13,99,000",Mumbai
364,Toyota,Etios,,2014,Manual,Diesel,"67,000 km",1st,"5,22,000",Mumbai
365,Maruti Suzuki,Eeco,,2015,Manual,CNG & Hybrids,"68,000 km",1st,"3,85,000",Mumbai
366,Maruti Suzuki,Baleno,,2018,Manual,Petrol,"27,000 km",1st,"6,90,000",Mumbai
367,Toyota,Innova Crysta,,2017,Automatic,Diesel,"92,000 km",1st,"20,90,000",Mumbai
368,Honda,City,,2012,Automatic,Petrol,"47,000 km",1st,"5,15,000",Mumbai
369,Volkswagen,Polo,,2015,Manual,Petrol,"22,000 km",1st,"4,88,000",Mumbai
370,Toyota,Corolla Altis,,2010,Manual,Petrol,"82,053 km",2nd,"3,50,000",Mumbai
371,Maruti Suzuki,Swift Dzire,,2017,Manual,Petrol,"17,300 km",1st,"6,26,000",Mumbai
372,Skoda,Rapid,,2015,Automatic,Diesel,"48,000 km",1st,"6,49,013",Mumbai
373,Toyota,Innova,,2016,Manual,Diesel,"119,000 km",1st,"11,74,999",Mumbai
374,Maruti Suzuki,Swift Dzire,,2016,Manual,Petrol,"32,000 km",1st,"5,75,000",Mumbai
375,Hyundai,i20,,2010,Manual,Petrol,"61,000 km",2nd,"2,80,000",Mumbai
376,Volkswagen,Polo,,2015,Manual,Petrol,"24,000 km",1st,"4,85,000",Mumbai
377,Maruti Suzuki,Swift Dzire,,2014,Manual,Petrol,"57,000 km",1st,"4,99,000",Mumbai
378,Volkswagen,Vento,,2013,Manual,Diesel,"63,000 km",2nd,"4,25,000",Mumbai
379,Maruti Suzuki,Swift,,2013,Manual,Diesel,"125,000 km",1st,"5,35,000",Mumbai
380,Mercedes-Benz,E-Class,,2015,Automatic,Diesel,"70,000 km",1st,"20,50,000",Mumbai
381,Maruti Suzuki,Swift Dzire,,2016,Automatic,Diesel,"75,000 km",2nd,"6,25,000",Mumbai
382,Audi,A6,,2014,Automatic,Diesel,"75,000 km",1st,"16,75,000",Mumbai
383,Hyundai,i20,,2012,Manual,Diesel,"55,896 km",2nd,"3,50,000",Mumbai
384,Tata,Nexon,,2017,Manual,Petrol,"26,000 km",1st,"7,75,000",Mumbai
385,-,-,,-,-,-,-,-,-,Mumbai
386,Hyundai,Xcent,,2017,Manual,Diesel,"200,000 km",1st,"2,05,000",Mumbai
387,Maruti Suzuki,Ritz,,2010,Manual,Petrol,"75,000 km",1st,"2,00,000",Mumbai
388,-,-,,-,-,-,-,-,-,Mumbai
389,Maruti Suzuki,800,,2002,Manual,Petrol,"65,000 km",2nd,"36,000",Mumbai
390,Hyundai,Venue,,2019,Manual,Petrol,"23,916 km",1st,"8,75,000",Mumbai
391,Mahindra,Scorpio,,2015,Manual,Diesel,"52,123 km",1st,"7,75,000",Mumbai
392,Maruti Suzuki,Alto 800,,2013,Manual,CNG & Hybrids,"51,000 km",1st,"2,90,000",Mumbai
393,Maruti Suzuki,Wagon R,,2021,Manual,CNG & Hybrids,123 km,1st,"15,000",Mumbai
394,Chevrolet,Enjoy,,2014,Manual,Diesel,"70,123 km",1st,"3,25,000",Mumbai
395,Land Rover,Range Rover Evoque,,2013,Automatic,Diesel,"60,000 km",1st,"22,75,000",Mumbai
396,Toyota,Corolla Altis,,2014,Automatic,Petrol,"85,000 km",1st,"8,40,000",Mumbai
397,Ford,Fiesta,,2007,Manual,Petrol,"65,300 km",1st,"1,50,000",Mumbai
398,Maruti Suzuki,Baleno,,2017,Manual,Petrol,"39,000 km",1st,"5,69,999",Mumbai
399,Mercedes-Benz,New C-Class,,2011,Automatic,Diesel,"56,000 km",2nd,"7,20,001",Mumbai
400,Mercedes-Benz,E-Class,,2012,Automatic,Petrol,"65,000 km",2nd,"11,25,000",Mumbai
401,-,-,,-,-,-,-,-,-,Mumbai
402,Toyota,Innova Crysta,,2018,Manual,Diesel,"13,000 km",1st,"18,00,000",Mumbai
403,Hyundai,Getz Prime,,2008,Manual,CNG & Hybrids,"99,000 km",2nd,"1,11,000",Mumbai
404,Toyota,Innova,,2008,Manual,Diesel,"150,000 km",1st,"4,75,000",Mumbai
405,Mahindra,Scorpio,,2008,Manual,Diesel,"58,000 km",2nd,"3,55,000",Mumbai
406,Maruti Suzuki,Wagon R 1.0,,2011,Manual,Petrol,"20,000 km",1st,"2,55,000",Mumbai
407,Tata,Indica Vista,,2014,Manual,Petrol,"37,000 km",1st,"2,49,000",Mumbai
408,Maruti Suzuki,Swift Dzire,,2017,Automatic,Petrol,"55,000 km",1st,"6,60,000",Mumbai
409,Jeep,Compass,,2017,Manual,Diesel,"21,600 km",1st,"14,25,000",Mumbai
410,Toyota,Innova,,2009,Manual,Diesel,"73,000 km",1st,"6,25,001",Mumbai
411,Skoda,Octavia,,2007,Manual,Diesel,"91,000 km",3rd,"1,29,000",Mumbai
412,Hyundai,Xcent,,2017,Manual,Petrol,"15,000 km",1st,"4,95,000",Mumbai
413,Hyundai,Grand i10,,2014,Manual,Diesel,"95,000 km",1st,"3,99,000",Mumbai
414,Maruti Suzuki,Swift,,2012,Manual,Diesel,"90,000 km",1st,"3,75,000",Mumbai
415,Maruti Suzuki,Zen,,2006,Manual,Petrol,"60,000 km",3rd,"1,10,000",Mumbai
416,Hyundai,Grand i10,,2019,Manual,Petrol,"15,000 km",1st,"5,50,000",Mumbai
417,-,-,,-,-,-,-,-,-,Mumbai
418,Maruti Suzuki,Ertiga,,2012,Manual,Diesel,"72,000 km",1st,"6,11,000",Mumbai
419,Maruti Suzuki,Celerio,,2017,Automatic,Petrol,"22,000 km",1st,"4,75,000",Mumbai
420,-,-,,-,-,-,-,-,-,Mumbai
421,Maruti Suzuki,Baleno,,2016,Manual,Petrol,"64,136 km",-,"5,22,000",Mumbai
422,Ford,Figo,,2015,Manual,Petrol,"5,815 km",-,"4,30,000",Mumbai
423,Maruti Suzuki,Swift,,2016,Manual,Petrol,"20,000 km",1st,"6,00,000",Mumbai
424,Honda,Civic,,2008,Manual,Petrol,"81,000 km",2nd,"2,02,000",Mumbai
425,Hyundai,Accent,,2009,Manual,Petrol,"85,000 km",1st,"1,35,000",Mumbai
426,Toyota,Etios,,2011,Manual,Diesel,"68,123 km",1st,"5,14,999",Mumbai
427,Hyundai,Creta,,2017,Automatic,Diesel,"58,696 km",1st,"13,25,000",Mumbai
428,Honda,Jazz,,2015,Manual,Petrol,"21,000 km",1st,"5,01,000",Mumbai
429,Maruti Suzuki,Alto,,2011,Manual,CNG & Hybrids,"100,000 km",2nd,"1,75,000",Mumbai
430,Skoda,Laura,,2011,Manual,Diesel,"141,002 km",2nd,"2,90,000",Mumbai
431,Tata,Others,,2016,Manual,Diesel,21 km,1st,"3,91,000",Mumbai
432,Ashok Leyland,Stile,,2018,Manual,Diesel,"100,000 km",1st,"5,50,000",Mumbai
433,Opel,Corsa,,2005,Manual,Petrol,"100,000 km",2nd,"90,000",Mumbai
434,Maruti Suzuki,Ertiga,,2015,Manual,Diesel,"88,000 km",2nd,"6,11,000",Mumbai
435,Chevrolet,Cruze,,2011,Manual,Diesel,"75,000 km",2nd,"2,80,000",Mumbai
436,Mahindra,Verito Vibe,,2014,Manual,Diesel,"96,500 km",2nd,"2,55,000",Mumbai
437,Maruti Suzuki,Vitara Brezza,,2016,Manual,Diesel,"76,000 km",2nd,"7,10,000",Mumbai
438,Mahindra,Scorpio,,2010,Manual,Diesel,"70,000 km",4th,"3,50,000",Mumbai
439,Hyundai,Santro,,2019,Automatic,Petrol,"15,000 km",1st,"5,75,000",Mumbai
440,-,-,,-,-,-,-,-,-,Mumbai
441,Hyundai,i20 Active,,2015,Manual,Diesel,"25,000 km",1st,"7,00,000",Mumbai
442,Maruti Suzuki,Alto K10,,2013,Manual,Petrol,"67,750 km",-,"2,55,000",Mumbai
443,Volkswagen,Vento,,2016,Manual,Petrol,"20,000 km",1st,"6,35,000",Mumbai
