,Brand,Model,Variant,Year_of_Manufacturing,Transmission Type,Fuel Type,Kilometers Driven,No of Owners,Price,Location
2841,Maruti Suzuki,Ciaz,,2016,Manual,Diesel,"78,000 km",2nd,"6,75,000",Chennai
2842,Honda,City,,2015,Manual,Petrol,"45,000 km",1st,"7,50,000",Chennai
2843,Ford,Ecosport,,2018,Automatic,Petrol,"39,000 km",1st,"9,25,000",Chennai
2844,Honda,City,,2017,Manual,Petrol,"25,000 km",1st,"8,75,000",Chennai
2845,Hyundai,Fluidic Verna,,2014,Manual,Petrol,"80,000 km",1st,"5,50,000",Chennai
2846,Maruti Suzuki,Baleno,,2017,Automatic,Petrol,"9,000 km",1st,"7,45,000",Chennai
2847,Ford,Figo,,2013,Manual,Diesel,"127,000 km",2nd,"3,25,000",Chennai
2848,Mahindra,Xylo,,2019,Manual,Diesel,"48,150 km",1st,"8,90,000",Chennai
2849,Skoda,Rapid,,2011,Manual,Diesel,"90,000 km",2nd,"4,00,000",Chennai
2850,Maruti Suzuki,Alto K10,,2012,Manual,Petrol,"19,000 km",2nd,"2,60,000",Chennai
2851,Maruti Suzuki,Wagon R,,2016,Automatic,Petrol,"50,000 km",1st,"4,70,000",Chennai
2852,Chevrolet,Beat,,2010,Manual,Petrol,"73,000 km",2nd,"2,30,000",Chennai
2853,Maruti Suzuki,Swift,,2006,Manual,Petrol,"62,555 km",2nd,"2,65,000",Chennai
2854,Tata,Nano,,2015,Manual,Petrol,"15,000 km",1st,"1,70,000",Chennai
2855,Honda,Civic,,2007,Automatic,Petrol,"119,000 km",2nd,"3,25,000",Chennai
2856,Ford,Figo,,2011,Manual,Diesel,"94,500 km",2nd,"1,75,000",Chennai
2857,Toyota,Qualis,,2002,Manual,Diesel,"98,000 km",1st,"2,95,000",Chennai
2858,Honda,City ZX,,2006,Manual,Petrol,"114,000 km",2nd,"2,35,000",Chennai
2859,Maruti Suzuki,Swift,,2015,Manual,Petrol,"89,000 km",1st,"5,70,000",Chennai
2860,Hyundai,EON,,2013,-,Petrol,"51,000 km",1st,"2,75,000",Chennai
2861,Hyundai,Xcent,,2017,Manual,Diesel,"54,000 km",1st,"4,00,000",Chennai
2862,Hyundai,Creta,,2019,Manual,Diesel,"110,000 km",1st,"8,65,000",Chennai
2863,Toyota,Innova Crysta,,2019,Manual,Diesel,"58,000 km",1st,"21,50,000",Chennai
2864,Toyota,Etios,,2017,Manual,Diesel,"100,000 km",2nd,"6,50,000",Chennai
2865,Honda,WR-V,,2019,Manual,Petrol,"7,385 km",1st,"8,25,000",Chennai
2866,-,-,,-,-,-,-,-,-,Chennai
2867,Hyundai,Santro Xing,,2008,Manual,Petrol,"86,000 km",3rd,"1,45,000",Chennai
2868,Maruti Suzuki,Swift,,2008,Manual,Diesel,"105,000 km",2nd,"3,20,000",Chennai
2869,Maruti Suzuki,Omni,,2011,Manual,Petrol,"20,100 km",2nd,"2,15,000",Chennai
2870,Maruti Suzuki,Wagon R,,2014,Automatic,Petrol,"50,000 km",1st,"3,50,000",Chennai
2871,Tata,Tiago,,2018,Manual,Petrol,"42,000 km",2nd,"4,00,000",Chennai
2872,Maruti Suzuki,800,,2001,Manual,LPG,"100,000 km",2nd,"55,000",Chennai
2873,Tata,Indica,,2005,Manual,Diesel,"100,000 km",2nd,"1,00,000",Chennai
2874,Mahindra,Jeep,,1999,Manual,Diesel,"80,000 km",1st,"1,60,000",Chennai
2875,Tata,Sumo,,1997,Automatic,Diesel,"100,000 km",3rd,"80,000",Chennai
2876,Honda,City,,2016,Automatic,Petrol,"35,000 km",1st,"8,89,999",Chennai
2877,Maruti Suzuki,Omni,,1998,Manual,LPG,"50,000 km",3rd,"74,999",Chennai
2878,Toyota,Etios,,2018,Manual,Diesel,"65,000 km",1st,"7,90,000",Chennai
2879,Skoda,Rapid,,2013,Manual,Diesel,"98,300 km",3rd,"5,10,000",Chennai
2880,Maruti Suzuki,Alto 800,,2018,Manual,Petrol,"13,000 km",1st,"3,45,000",Chennai
2881,Ford,Freestyle,,2018,Manual,Petrol,"20,807 km",1st,"6,60,000",Chennai
2882,Honda,City,,2013,Manual,Petrol,"64,249 km",2nd,"4,55,000",Chennai
2883,Hyundai,Santro Xing,,2007,Manual,Petrol,"65,000 km",3rd,"95,000",Chennai
2884,Maruti Suzuki,Swift,,2020,Automatic,Diesel,"22,500 km",1st,"10,50,000",Chennai
2885,Maruti Suzuki,Swift Dzire,,2010,Manual,Diesel,"160,000 km",1st,"3,40,000",Chennai
2886,Toyota,Etios,,2017,Manual,Diesel,"30,494 km",1st,"7,90,000",Chennai
2887,Renault,Duster,,2013,Manual,Diesel,"80,000 km",1st,"6,25,000",Chennai
2888,Volkswagen,Vento,,2015,Manual,Diesel,"122,000 km",1st,"6,45,000",Chennai
2889,Hyundai,i10,,2008,Manual,Petrol,"62,000 km",2nd,"2,24,999",Chennai
2890,Maruti Suzuki,Swift,,2013,Manual,Diesel,"56,000 km",1st,"4,25,000",Chennai
2891,Mahindra,XUV500,,2011,Manual,Diesel,"130,000 km",3rd,"6,10,000",Chennai
2892,Hyundai,Santro,,1999,Manual,LPG,"72,000 km",2nd,"90,000",Chennai
2893,Maruti Suzuki,Wagon R,,2009,Manual,Petrol,"90,246 km",2nd,"1,90,000",Chennai
2894,Maruti Suzuki,Ciaz,,2020,Automatic,Petrol,"13,000 km",1st,"11,48,999",Chennai
2895,Nissan,Micra,,2013,Manual,Diesel,"34,000 km",1st,"3,95,000",Chennai
2896,-,-,,-,-,-,-,-,-,Chennai
2897,Mahindra,Xylo,,2009,Manual,Diesel,"130,000 km",2nd,"5,00,000",Chennai
2898,Hyundai,i20,,2009,Manual,Petrol,"45,000 km",2nd,"3,29,999",Chennai
2899,Toyota,Fortuner,,2014,-,Diesel,"91,000 km",1st,"17,00,000",Chennai
2900,Maruti Suzuki,Ertiga,,2019,Manual,Petrol,"12,000 km",1st,"9,40,000",Chennai
2901,Toyota,Innova,,2013,Manual,Diesel,"200,000 km",1st,"6,80,000",Chennai
2902,Chevrolet,Cruze,,2010,Manual,Diesel,"88,515 km",1st,"5,00,000",Chennai
2903,Hyundai,i10,,2011,Automatic,Petrol,"49,000 km",2nd,"3,25,000",Chennai
2904,Toyota,Etios,,2012,Automatic,Petrol,"9,600 km",1st,"4,90,000",Chennai
2905,Hyundai,i10,,2011,Automatic,Petrol,"80,000 km",1st,"3,25,000",Chennai
2906,Toyota,Innova,,2015,Manual,Diesel,"140,000 km",1st,"13,95,000",Chennai
2907,Hyundai,i10,,2008,Manual,Petrol,"85,000 km",3rd,"2,30,000",Chennai
2908,Chevrolet,Spark,,2007,Manual,Petrol,"80,000 km",1st,"1,25,000",Chennai
2909,Honda,City ZX,,2007,Manual,Petrol,"150,000 km",1st,"3,25,000",Chennai
2910,Hyundai,Santro,,2010,Manual,CNG & Hybrids,"84,000 km",2nd,"2,50,000",Chennai
2911,Toyota,Innova,,2008,Manual,Diesel,"175,000 km",1st,"6,48,999",Chennai
2912,Mahindra,Bolero,,2018,Manual,Diesel,"35,000 km",1st,"8,00,000",Chennai
2913,Maruti Suzuki,Eeco,,2014,Manual,Petrol,"80,000 km",1st,"3,65,000",Chennai
2914,Maruti Suzuki,Ertiga,,2013,Manual,Diesel,"106,000 km",1st,"6,25,000",Chennai
2915,Hyundai,Accent,,2008,Manual,Petrol,"69,000 km",2nd,"1,85,000",Chennai
2916,Maruti Suzuki,Baleno RS,,2018,Manual,Petrol,"21,000 km",1st,"7,50,000",Chennai
2917,Chevrolet,Cruze,,2011,Manual,Diesel,"60,000 km",2nd,"5,24,999",Chennai
2918,Hyundai,i10,,2012,Automatic,Petrol,"35,000 km",2nd,"3,50,000",Chennai
2919,Jeep,Compass,,2017,Manual,Diesel,"58,000 km",1st,"14,49,999",Chennai
2920,Maruti Suzuki,Baleno,,2019,Manual,Diesel,"27,000 km",1st,"7,70,000",Chennai
2921,Ford,Endeavour,,2016,Manual,Diesel,"98,000 km",1st,"21,50,000",Chennai
2922,Hyundai,Grand i10,,2018,Manual,Diesel,"65,000 km",1st,"3,80,000",Chennai
2923,Hyundai,i20,,2010,Manual,Diesel,"89,000 km",2nd,"3,50,000",Chennai
2924,Tata,Indica V2,,2016,Manual,Diesel,"90,000 km",2nd,"1,49,999",Chennai
2925,Maruti Suzuki,Baleno RS,,2018,Manual,Petrol,"21,000 km",1st,"7,49,999",Chennai
2926,Maruti Suzuki,Alto 800,,2018,Manual,Petrol,"28,000 km",1st,"3,24,999",Chennai
2927,Hyundai,Accent,,2000,Manual,Diesel,"100,000 km",4+,"70,000",Chennai
2928,Toyota,Innova,,2011,Manual,Diesel,"112,222 km",2nd,"20,000",Chennai
2929,Ford,Ecosport,,2014,Manual,Diesel,"85,000 km",2nd,"4,75,000",Chennai
2930,Chevrolet,Beat,,2015,Manual,Diesel,"98,000 km",1st,"2,65,000",Chennai
2931,Mahindra,Bolero,,2018,Manual,Diesel,"35,000 km",1st,"8,00,000",Chennai
2932,Chevrolet,Tavera,,2014,Manual,Diesel,"95,000 km",1st,"5,50,000",Chennai
2933,Maruti Suzuki,Swift Dzire Tour,,2018,Manual,Diesel,"150,000 km",1st,"5,30,000",Chennai
2934,Maruti Suzuki,Swift,,2018,Manual,Petrol,"25,000 km",1st,"5,80,000",Chennai
2935,Renault,Fluence,,2012,Manual,Diesel,"150,000 km",3rd,"3,25,000",Chennai
2936,Maruti Suzuki,Swift Dzire,,2013,Manual,Diesel,"97,000 km",1st,"5,30,000",Chennai
2937,Mahindra,Bolero Pik-Up,,2008,Manual,Diesel,"200,000 km",3rd,"2,35,000",Chennai
2938,Maruti Suzuki,Swift,,2008,Manual,Diesel,"102,000 km",2nd,"3,20,000",Chennai
2939,Mahindra,Scorpio,,2012,Manual,Diesel,"120,000 km",1st,"6,25,000",Chennai
2940,Audi,Q3,,2018,Automatic,Diesel,"40,000 km",1st,"31,00,000",Chennai
2941,Datsun,GO Plus,,2018,Manual,Petrol,"17,000 km",1st,"4,50,000",Chennai
2942,Hyundai,Grand i10,,2017,-,Diesel,"54,000 km",1st,"3,80,000",Chennai
2943,-,-,,-,-,-,-,-,-,Chennai
2944,Toyota,Innova,,2013,Manual,Diesel,"200,000 km",1st,"6,80,000",Chennai
2945,Tata,Grande Dicor,,2009,Automatic,Diesel,"3,000 km",2nd,"2,50,000",Chennai
2946,Mahindra,eKUV100,,2016,Manual,Diesel,"26,000 km",1st,"4,00,000",Chennai
2947,Maruti Suzuki,Esteem,,2008,Manual,Petrol,"90,000 km",3rd,"1,50,000",Chennai
2948,Toyota,Innova,,2007,Manual,Diesel,"190,000 km",3rd,"5,25,000",Chennai
2949,Tata,Indica,,2005,Manual,Diesel,"60,000 km",3rd,"80,000",Chennai
2950,Mahindra,XUV500,,2017,Manual,Diesel,"19,451 km",1st,"17,50,000",Chennai
2951,Maruti Suzuki,Eeco,,2018,Manual,Petrol,"50,000 km",2nd,"3,95,000",Chennai
2952,Maruti Suzuki,800,,2001,Manual,Petrol,"64,000 km",2nd,"75,000",Chennai
2953,Tata,Others,,2020,Manual,Diesel,"40,000 km",1st,"4,80,000",Chennai
2954,Maruti Suzuki,Zen,,2004,Manual,Petrol,"92,000 km",2nd,"1,30,001",Chennai
2955,Volkswagen,Jetta,,2011,Manual,Diesel,"83,000 km",2nd,"3,99,999",Chennai
2956,Volkswagen,Polo,,2011,Manual,Petrol,"112,000 km",2nd,"3,90,000",Chennai
2957,Maruti Suzuki,S-Presso,,2020,Manual,Petrol,"3,400 km",1st,"4,80,000",Chennai
2958,Maruti Suzuki,Alto,,2008,Manual,Petrol,"120,000 km",3rd,"1,70,000",Chennai
2959,Tata,Vista,,2010,Manual,Diesel,"180,000 km",1st,"2,40,000",Chennai
2960,Maruti Suzuki,Alto 800,,2018,Manual,Petrol,"41,000 km",1st,"3,45,000",Chennai
2961,Hyundai,i10,,2008,Manual,Petrol,"65,000 km",2nd,"2,15,000",Chennai
2962,Skoda,Rapid,,2013,Manual,Diesel,"120,000 km",1st,"4,80,000",Chennai
2963,Maruti Suzuki,Others,,2014,Manual,Petrol,"80,000 km",1st,"4,20,000",Chennai
2964,Mahindra,Scorpio,,2006,Automatic,Diesel,"199,668 km",2nd,"81,700",Chennai
2965,Toyota,Innova,,2008,Manual,Diesel,"118,000 km",1st,"5,90,000",Chennai
2966,Ford,Figo,,2012,Manual,Diesel,"62,000 km",2nd,"2,45,000",Chennai
2967,Toyota,Innova Crysta,,2019,Manual,Diesel,"32,000 km",1st,"22,50,000",Chennai
2968,Maruti Suzuki,Swift Dzire,,2012,Manual,Diesel,"97,856 km",2nd,"4,50,000",Chennai
2969,Ambassador,Others,,2020,Manual,LPG,0 km,1st,"40,000",Chennai
2970,Ford,Figo,,2011,Automatic,Diesel,"103,000 km",2nd,"2,35,000",Chennai
2971,Hyundai,Santro Xing,,2004,Manual,Petrol,"140,000 km",2nd,"1,40,000",Chennai
2972,Bajaj,Others,,2012,Manual,LPG,"50,000 km",2nd,"90,000",Chennai
2973,Toyota,Etios,,2014,Manual,Diesel,"175,000 km",2nd,"5,65,000",Chennai
2974,Ford,Figo,,2012,Manual,Diesel,"84,000 km",1st,"3,30,000",Chennai
2975,Tata,Nano GenX,,2017,Automatic,Petrol,"20,000 km",1st,"2,75,000",Chennai
2976,Hyundai,Creta,,2017,Manual,Petrol,"39,000 km",2nd,"8,50,000",Chennai
2977,Hyundai,EON,,2013,-,Petrol,"56,200 km",2nd,"2,60,000",Chennai
2978,Mahindra,Bolero,,2018,Manual,Diesel,"35,000 km",1st,"8,00,000",Chennai
2979,Tata,Indica V2,,2010,Manual,Diesel,"80,476 km",3rd,"1,30,000",Chennai
2980,Mitsubishi,Lancer,,2002,Manual,Petrol,"105,122 km",2nd,"1,00,000",Chennai
2981,Hyundai,Xcent,,2018,Manual,Diesel,"52,000 km",1st,"5,25,000",Chennai
2982,Maruti Suzuki,Baleno,,2006,Manual,Petrol,"135,000 km",2nd,"1,65,000",Chennai
2983,Renault,KWID,,2016,Manual,Petrol,"30,000 km",1st,"3,20,000",Chennai
2984,Bajaj,RE60,,2018,Manual,LPG,"47,000 km",1st,"1,60,000",Chennai
2985,Mahindra,Xylo,,2017,Manual,Diesel,"78,000 km",1st,"6,50,000",Chennai
2986,Toyota,Fortuner,,2015,Manual,Diesel,"150,000 km",1st,"18,50,000",Chennai
2987,Hyundai,i10,,2015,Manual,Petrol,"70,000 km",1st,"3,35,000",Chennai
2988,Toyota,Innova,,2013,Manual,Diesel,"187,000 km",1st,"8,00,000",Chennai
2989,Hyundai,Xcent,,2018,Automatic,Diesel,"91,000 km",1st,"4,65,000",Chennai
2990,Hyundai,Santro,,2010,Manual,Petrol,"135,000 km",1st,"1,90,000",Chennai
2991,Maruti Suzuki,Omni,,2012,Manual,Petrol,"80,000 km",4th,"1,65,000",Chennai
2992,Maruti Suzuki,Swift Dzire,,2010,Manual,Diesel,"98,000 km",2nd,"3,90,000",Chennai
2993,Ford,Fiesta,,2006,Manual,Petrol,"125,000 km",3rd,"1,50,000",Chennai
2994,Hyundai,i20,,2016,Manual,Petrol,"21,238 km",2nd,"5,15,000",Chennai
2995,Honda,Amaze,,2014,Manual,Diesel,"55,000 km",1st,"4,75,000",Chennai
2996,Hyundai,Verna,,2019,Manual,Diesel,"35,000 km",1st,"12,85,000",Chennai
2997,Skoda,Laura,,2010,Manual,Diesel,"245,000 km",1st,"4,00,000",Chennai
2998,Toyota,Innova,,2011,Manual,Diesel,"215,000 km",2nd,"7,65,000",Chennai
2999,Audi,A4,,2011,Automatic,Diesel,"126,000 km",3rd,"10,00,000",Chennai
3000,Toyota,Corolla Altis,,2011,Manual,Diesel,"112,800 km",1st,"5,50,000",Chennai
3001,Maruti Suzuki,Alto K10,,2014,Manual,Petrol,"39,000 km",1st,"3,25,000",Chennai
3002,Nissan,Sunny,,2017,Manual,Diesel,"46,531 km",1st,"6,04,802",Chennai
3003,Tata,Manza,,2011,Manual,Petrol,"150,000 km",1st,"1,60,000",Chennai
3004,Hyundai,Creta,,2017,Automatic,Petrol,"56,000 km",1st,"11,65,000",Chennai
3005,Maruti Suzuki,Swift Dzire Tour,,2019,Manual,Diesel,"55,000 km",1st,"5,90,000",Chennai
3006,Maruti Suzuki,Swift Dzire,,2016,Manual,Diesel,"133,000 km",1st,"6,70,000",Chennai
3007,Maruti Suzuki,Swift,,2017,Manual,Diesel,"45,000 km",1st,"6,00,000",Chennai
3008,Renault,KWID,,2018,Manual,Petrol,"41,000 km",1st,"3,74,999",Chennai
3009,Honda,Brio,,2013,-,Petrol,"80,000 km",1st,"3,80,000",Chennai
3010,Maruti Suzuki,Ritz,,2010,Manual,Diesel,"155,000 km",1st,"2,10,000",Chennai
3011,Maruti Suzuki,Swift,,2007,Manual,Diesel,"144,740 km",3rd,"3,00,000",Chennai
3012,Tata,Nano,,2019,Automatic,Petrol,"17,500 km",1st,"2,90,000",Chennai
3013,Hyundai,Xcent,,2017,Manual,Diesel,"61,000 km",2nd,"3,50,000",Chennai
3014,Maruti Suzuki,Ciaz,,2017,Manual,Diesel,"46,000 km",1st,"8,50,000",Chennai
3015,Maruti Suzuki,Alto,,2009,Manual,Petrol,"150,000 km",2nd,"1,75,000",Chennai
3016,Mahindra,Xylo,,2015,Manual,Diesel,"120,000 km",1st,"3,80,000",Chennai
3017,Other Brands,Others,,2021,Manual,CNG & Hybrids,"11,111 km",1st,"38,000",Chennai
3018,Mahindra,Others,,2011,Automatic,Diesel,"2,500 km",1st,"3,55,000",Chennai
3019,Maruti Suzuki,Omni,,2015,Manual,LPG,"58,600 km",2nd,"2,65,000",Chennai
3020,-,-,,-,-,-,-,-,-,Chennai
3021,Maruti Suzuki,Alto 800,,2019,Manual,Petrol,"17,596 km",1st,"3,30,310",Chennai
3022,Maruti Suzuki,Swift,,2012,Manual,Diesel,"158,000 km",1st,"4,10,000",Chennai
3023,Nissan,Sunny,,2014,Manual,Diesel,"117,000 km",1st,"4,09,000",Chennai
3024,Chevrolet,Spark,,2009,Manual,LPG,"55,000 km",2nd,"1,70,000",Chennai
3025,Maruti Suzuki,Alto,,2009,Manual,Petrol,"47,000 km",2nd,"1,85,000",Chennai
3026,Mercedes-Benz,Ml Class,,2015,Manual,Diesel,"131,000 km",1st,"13,25,000",Chennai
3027,-,-,,-,-,-,-,-,-,Chennai
3028,Hyundai,Santro Xing,,2009,Manual,Petrol,"88,000 km",3rd,"2,45,000",Chennai
3029,Volkswagen,Jetta,,2013,Automatic,Diesel,"190,000 km",1st,"7,00,000",Chennai
3030,Hyundai,Fluidic Verna,,2012,Manual,Diesel,"100,000 km",2nd,"4,30,000",Chennai
3031,Mahindra,Bolero,,2009,Manual,Diesel,"120,000 km",2nd,"4,00,000",Chennai
3032,Tata,Indica Vista,,2009,Manual,Diesel,"115,823 km",2nd,"1,90,000",Chennai
3033,Mahindra,Scorpio,,2007,Manual,Diesel,"70,000 km",1st,"3,50,000",Chennai
3034,Hyundai,i10,,2011,Manual,Petrol,"42,000 km",2nd,"3,10,000",Chennai
3035,Hyundai,i10,,2011,Manual,Petrol,"40,000 km",1st,"3,10,000",Chennai
3036,Toyota,Innova,,2013,Manual,Diesel,"95,000 km",1st,"12,00,000",Chennai
3037,Hyundai,Santro Xing,,2007,Manual,Petrol,"163,000 km",2nd,"1,75,000",Chennai
3038,Maruti Suzuki,Omni,,2016,Manual,Petrol,"125,000 km",2nd,"2,75,000",Chennai
3039,Hyundai,Accent,,2009,Manual,Petrol,"64,000 km",1st,"1,95,000",Chennai
3040,Hyundai,Xcent,,2020,Manual,Diesel,"7,000 km",1st,"5,90,000",Chennai
3041,Toyota,Innova,,2015,Manual,Diesel,"120,136 km",1st,"14,90,000",Chennai
3042,Maruti Suzuki,Alto 800,,2018,Manual,Petrol,"16,000 km",1st,"3,75,000",Chennai
3043,Maruti Suzuki,800,,2001,Manual,Petrol,"70,000 km",1st,"75,000",Chennai
3044,Maruti Suzuki,Swift Dzire,,2021,Manual,Petrol,"31,000 km",1st,"6,00,000",Chennai
3045,Audi,A4,,2009,Automatic,Petrol,"65,000 km",2nd,"8,45,000",Chennai
3046,Maruti Suzuki,Celerio,,2019,Manual,Petrol,"8,990 km",1st,"4,85,000",Chennai
3047,Jeep,Compass,,2017,Manual,Diesel,"37,000 km",1st,"15,50,000",Chennai
3048,Maruti Suzuki,800,,2009,Manual,Petrol,"100,000 km",1st,"1,50,000",Chennai
3049,Maruti Suzuki,Ertiga,,2014,Manual,Diesel,"35,000 km",1st,"7,60,000",Chennai
3050,Ford,Fiesta,,2009,Manual,Diesel,"120,000 km",2nd,"1,65,000",Chennai
3051,Toyota,Innova,,2012,Manual,Diesel,"165,000 km",3rd,"5,75,000",Chennai
3052,Ford,Fiesta,,2010,Manual,Diesel,"68,000 km",3rd,"1,90,000",Chennai
3053,Maruti Suzuki,Ritz,,2013,Manual,Petrol,"84,000 km",2nd,"3,25,000",Chennai
3054,-,-,,-,-,-,-,-,-,Chennai
3055,Maruti Suzuki,Celerio,,2021,Manual,Petrol,"30,820 km",1st,"15,000",Chennai
3056,Hyundai,i20,,2010,Manual,Petrol,"72,000 km",2nd,"2,43,000",Chennai
3057,Tata,Zest,,2020,Manual,Diesel,"49,000 km",1st,"1,30,000",Chennai
3058,Toyota,Qualis,,2004,Manual,Diesel,"200,000 km",2nd,"2,99,999",Chennai
3059,Maruti Suzuki,Zen,,1998,Manual,Petrol,"80,586 km",2nd,"65,000",Chennai
3060,Volvo,V40,,2018,Automatic,Diesel,"59,000 km",1st,"19,50,000",Chennai
3061,Mahindra,Marazzo,,2019,Manual,Diesel,"49,050 km",1st,"13,35,001",Chennai
3062,Honda,City ZX,,2017,Automatic,Petrol,"25,000 km",1st,"11,75,000",Chennai
3063,Mahindra,Xylo,,2018,Manual,Diesel,"93,500 km",1st,"6,90,000",Chennai
3064,Ford,Figo,,2015,Automatic,Diesel,"99,000 km",2nd,"3,25,000",Chennai
3065,Maruti Suzuki,Swift Dzire,,2011,Manual,Petrol,"46,050 km",1st,"3,95,000",Chennai
3066,Maruti Suzuki,Others,,2010,Manual,Diesel,"66,000 km",1st,"5,00,000",Chennai
3067,Bajaj,Others,,2014,Automatic,LPG,"55,000 km",1st,"1,95,000",Chennai
3068,Mahindra,Xylo,,2011,Manual,Diesel,"94,000 km",1st,"5,80,000",Chennai
3069,Mahindra,XUV500,,2016,Manual,Diesel,"96,000 km",1st,"11,85,000",Chennai
3070,Hyundai,i20,,2012,Manual,Diesel,"85,000 km",1st,"3,50,000",Chennai
3071,Ford,Ecosport,,2013,Manual,Diesel,"85,000 km",2nd,"5,00,000",Chennai
3072,Maruti Suzuki,Ciaz,,2017,Manual,Diesel,"35,000 km",1st,"7,75,000",Chennai
3073,Maruti Suzuki,Swift Dzire,,2015,Manual,Petrol,"41,000 km",1st,"5,75,000",Chennai
3074,Volkswagen,Polo,,2016,Manual,Petrol,"44,000 km",1st,"5,65,000",Chennai
3075,Hyundai,Grand i10,,2014,Automatic,Petrol,"40,169 km",1st,"4,50,000",Chennai
3076,-,-,,-,-,-,-,-,-,Chennai
3077,Toyota,Etios,,2016,Manual,Diesel,"154,000 km",1st,"5,95,000",Chennai
3078,Maruti Suzuki,Ritz,,2016,Manual,Diesel,"110,000 km",1st,"3,10,000",Chennai
3079,Ford,Figo,,2011,Manual,Petrol,"7,600 km",1st,"3,00,000",Chennai
3080,Mahindra,Xylo,,2010,Manual,Diesel,"140,000 km",2nd,"4,50,000",Chennai
3081,Hyundai,Xcent,,2018,Manual,Diesel,"76,000 km",1st,"4,00,000",Chennai
3082,Mahindra,Scorpio,,2008,Manual,Diesel,"115,000 km",2nd,"4,65,000",Chennai
3083,Hyundai,Grand i10,,2014,-,Diesel,"85,500 km",1st,"4,85,000",Chennai
3084,Maruti Suzuki,Swift Dzire,,2013,Manual,Diesel,"110,000 km",1st,"5,25,000",Chennai
3085,Tata,Indica Vista,,2010,Manual,Diesel,"90,000 km",1st,"2,40,000",Chennai
3086,Maruti Suzuki,Alto,,2007,Manual,Petrol,"42,721 km",1st,"1,75,000",Chennai
3087,Volkswagen,Vento,,2015,Manual,Diesel,"45,000 km",1st,"6,50,000",Chennai
3088,Toyota,Fortuner,,2010,Manual,Diesel,"178,000 km",2nd,"10,75,000",Chennai
3089,Volkswagen,Polo,,2016,Manual,Petrol,"18,000 km",1st,"5,75,000",Chennai
3090,Maruti Suzuki,Alto 800,,2018,Manual,Petrol,"31,000 km",1st,"3,75,000",Chennai
3091,Maruti Suzuki,Swift,,2014,Manual,Diesel,"98,800 km",1st,"5,80,000",Chennai
3092,Maruti Suzuki,Alto,,2006,Manual,Petrol,"110,000 km",3rd,"1,45,000",Chennai
3093,Mahindra,XUV500,,2015,Manual,Diesel,"96,000 km",2nd,"11,50,000",Chennai
3094,Hyundai,Santro Xing,,2006,Manual,Petrol,"61,000 km",2nd,"1,25,000",Chennai
3095,Mercedes-Benz,CLS-Class,,2013,Automatic,Diesel,"58,000 km",2nd,"14,90,000",Chennai
3096,-,-,,-,-,-,-,-,-,Chennai
3097,Maruti Suzuki,Celerio,,2015,Automatic,Petrol,"75,000 km",1st,"4,15,000",Chennai
3098,Tata,Others,,2016,Manual,Diesel,"58,000 km",2nd,"4,00,000",Chennai
3099,Maruti Suzuki,Omni,,2010,Automatic,LPG,"221,112 km",2nd,"70,000",Chennai
3100,Mahindra,Scorpio,,2008,Manual,Diesel,"80,000 km",1st,"4,25,000",Chennai
3101,Honda,Accord,,2010,Automatic,Petrol,"104,020 km",2nd,"6,75,000",Chennai
3102,Mercedes-Benz,AMG GT,,2013,Automatic,Diesel,"40,000 km",2nd,"13,00,000",Chennai
3103,Mitsubishi,Outlander,,2009,Automatic,Petrol,"73,000 km",3rd,"5,75,000",Chennai
3104,Ford,Figo Aspire,,2016,Manual,Diesel,"64,000 km",2nd,"5,20,000",Chennai
3105,Ford,Figo,,2011,Manual,Diesel,"72,000 km",2nd,"2,05,000",Chennai
3106,Hyundai,Fluidic Verna,,2019,Automatic,Diesel,"35,000 km",1st,"13,23,999",Chennai
3107,Tata,Others,,2019,-,Diesel,"30,000 km",1st,"4,50,000",Chennai
3108,Maruti Suzuki,Estilo,,2009,-,Petrol,"24,000 km",1st,"2,00,000",Chennai
3109,Maruti Suzuki,Swift,,2006,Manual,Petrol,"115,000 km",2nd,"2,68,000",Chennai
3110,Mahindra,Bolero,,2014,Manual,Diesel,"160,000 km",1st,"4,75,000",Chennai
3111,Hyundai,Elantra,,2013,Automatic,Petrol,"80,000 km",2nd,"8,85,000",Chennai
3112,Hyundai,Getz,,2006,Manual,Petrol,"85,000 km",2nd,"85,000",Chennai
3113,Premier,Rio,,2011,Manual,Diesel,"98,000 km",1st,"2,15,000",Chennai
3114,Hyundai,Elantra,,2006,Manual,Diesel,"165,000 km",2nd,"1,45,000",Chennai
3115,Hyundai,Santro Xing,,2003,Manual,Petrol,"101,378 km",4th,"1,55,000",Chennai
3116,Honda,City,,2002,Manual,Petrol,"100,000 km",1st,"1,85,000",Chennai
3117,Maruti Suzuki,Baleno,,2017,-,Diesel,"65,000 km",1st,"6,50,000",Chennai
3118,Maruti Suzuki,Swift Dzire,,2014,Manual,Diesel,"116,000 km",2nd,"4,99,999",Chennai
3119,Tata,Venture,,2017,Manual,Diesel,"54,000 km",2nd,"3,49,999",Chennai
3120,Renault,KWID,,2016,Manual,Petrol,"21,000 km",1st,"3,00,000",Chennai
3121,Ford,Figo,,2010,Manual,Diesel,"100,353 km",-,"2,50,000",Chennai
3122,Maruti Suzuki,Swift Dzire Tour,,2018,-,Diesel,"78,000 km",1st,"5,60,000",Chennai
3123,Maruti Suzuki,800,,1997,Manual,Petrol,"60,000 km",3rd,"35,000",Chennai
