,Brand,Model,Variant,Year_of_Manufacturing,Transmission Type,Fuel Type,Kilometers Driven,No of Owners,Price,Location
1377,Maruti Suzuki,Alto 800,,2014,Manual,Petrol,"79,000 km",2nd,"2,20,000",kerala
1378,Maruti Suzuki,800,,2003,Manual,Petrol,0 km,2nd,"80,000",kerala
1379,Maruti Suzuki,Ertiga,,2017,Manual,Diesel,"38,000 km",2nd,"8,25,000",kerala
1380,Kia,Seltos,,2019,Manual,Petrol,"20,000 km",1st,"13,75,000",kerala
1381,Maruti Suzuki,Swift Dzire,,2015,Manual,Petrol,"29,000 km",2nd,"4,80,000",kerala
1382,Honda,BR-V,,2018,Manual,Diesel,"72,500 km",1st,"5,75,000",kerala
1383,Maruti Suzuki,Alto,,2006,Manual,Petrol,"86,000 km",1st,"1,05,000",kerala
1384,Hyundai,Grand i10,,2008,Manual,Petrol,"79,000 km",-,"1,72,000",kerala
1385,Maruti Suzuki,Estilo,,2007,Manual,Petrol,"71,651 km",2nd,"1,30,000",kerala
1386,Mercedes-Benz,E-Class,,2013,-,-,"50,000 km",2nd,"25,00,000",kerala
1387,Hyundai,EON,,2016,Manual,Petrol,57 km,1st,"2,57,000",kerala
1388,Ashok Leyland,Others,,2018,-,-,"5,555 km",-,"20,00,000",kerala
1389,Maruti Suzuki,Swift,,2014,Manual,Diesel,"83,000 km",1st,"4,50,000",kerala
1390,Maruti Suzuki,Zen,,1998,Manual,Petrol,0 km,4+,"62,000",kerala
1391,Hyundai,EON,,2012,Manual,Petrol,"62,347 km",3rd,"1,85,000",kerala
1392,Mahindra,Scorpio,,2005,Manual,Diesel,"181,000 km",3rd,"1,50,000",kerala
1393,Tata,Indica,,2008,Manual,Diesel,"102,000 km",2nd,"60,000",kerala
1394,Mahindra,Jeep,,1996,Manual,Diesel,"34,000 km",3rd,"2,65,000",kerala
1395,Maruti Suzuki,Eeco,,2017,Manual,Petrol,"35,000 km",2nd,"3,35,000",kerala
1396,Maruti Suzuki,800,,2005,Manual,Petrol,"180,000 km",2nd,"40,000",kerala
1397,Maruti Suzuki,Eeco,,2010,Manual,Petrol,"75,000 km",4th,"1,75,000",kerala
1398,Maruti Suzuki,Zen,,1996,Manual,Petrol,"37,939 km",3rd,"40,000",kerala
1399,Maruti Suzuki,Wagon R,,2009,Manual,LPG,"95,000 km",2nd,"1,70,000",kerala
1400,-,-,,-,-,-,-,-,-,kerala
1401,Renault,Pulse,,2014,Manual,Diesel,"75,000 km",1st,"3,15,000",kerala
1402,Volkswagen,Jetta,,2016,Automatic,Diesel,"89,179 km",3rd,"11,50,000",kerala
1403,Maruti Suzuki,Eeco,,2010,Manual,Petrol,"112,000 km",2nd,"2,10,000",kerala
1404,Tata,Xenon XT,,2014,Manual,Diesel,"62,400 km",2nd,"6,00,000",kerala
1405,Honda,Civic,,2007,Manual,Petrol,85 km,3rd,"1,90,000",kerala
1406,Hyundai,Santro Xing,,2009,Manual,Petrol,"68,000 km",2nd,"1,90,000",kerala
1407,Hyundai,Santro Xing,,2007,Manual,Petrol,"100,000 km",2nd,"1,35,000",kerala
1408,Hyundai,EON,,2015,Manual,Petrol,"28,000 km",2nd,"2,65,000",kerala
1409,Honda,City,,2017,Manual,Diesel,"82,000 km",1st,"8,75,000",kerala
1410,Renault,Duster,,2012,Manual,Diesel,"70,000 km",1st,"6,50,000",kerala
1411,Maruti Suzuki,Swift,,2009,Manual,Petrol,"150,000 km",3rd,"2,20,000",kerala
1412,Honda,Others,,1996,Manual,Petrol,"210,000 km",3rd,"16,500",kerala
1413,Maruti Suzuki,Ciaz,,2014,Manual,Diesel,"119,000 km",2nd,"6,25,000",kerala
1414,Ford,Figo,,2013,Manual,Diesel,"86,032 km",2nd,"2,00,000",kerala
1415,Maruti Suzuki,Zen,,1999,Manual,Petrol,"5,975 km",2nd,"65,000",kerala
1416,Toyota,Innova,,2010,Manual,Diesel,"110,000 km",3rd,"7,50,000",kerala
1417,Hyundai,EON,,2015,Manual,Petrol,"51,000 km",1st,"2,55,000",kerala
1418,Maruti Suzuki,Alto,,2005,Manual,Petrol,"65,000 km",2nd,"1,10,000",kerala
1419,Mahindra,Xylo,,2010,Automatic,Diesel,"98,000 km",2nd,"2,10,000",kerala
1420,Toyota,Glanza,,2020,Manual,Petrol,"8,500 km",1st,"7,50,000",kerala
1421,Volkswagen,Polo,,2015,Automatic,Petrol,"80,000 km",2nd,"5,85,000",kerala
1422,Hyundai,Creta,,2015,Manual,Diesel,"106,000 km",1st,"8,45,000",kerala
1423,Chevrolet,Tavera Neo,,2012,Manual,Diesel,"90,000 km",2nd,"3,90,000",kerala
1424,Toyota,Fortuner,,2011,Manual,Diesel,"75,000 km",1st,"12,00,000",kerala
1425,Maruti Suzuki,Wagon R 1.0,,2013,Manual,Petrol,"54,947 km",2nd,"3,33,000",kerala
1426,Toyota,Etios Liva,,2018,-,Petrol,"37,000 km",1st,"6,75,000",kerala
1427,Maruti Suzuki,Swift,,2016,Manual,Diesel,"50,000 km",1st,"5,85,000",kerala
1428,Volkswagen,Polo,,2014,-,Petrol,"57,000 km",1st,"5,15,000",kerala
1429,Maruti Suzuki,Omni,,2006,Manual,Petrol,"98,000 km",4+,"98,000",kerala
1430,Tata,Indica Vista,,2012,Manual,Diesel,"264,000 km",1st,"1,15,000",kerala
1431,Maruti Suzuki,Ritz,,2011,Manual,Diesel,"122,000 km",3rd,"2,75,000",kerala
1432,Toyota,Fortuner,,2010,Manual,Diesel,"140,000 km",2nd,"10,85,000",kerala
1433,Ambassador,Ambassador,,1999,Manual,Diesel,"79,000 km",3rd,"57,000",kerala
1434,Mahindra,Bolero Pik-Up,,2009,Manual,Diesel,"110,000 km",2nd,"2,20,000",kerala
1435,Toyota,Etios,,2012,Manual,Diesel,"128,000 km",2nd,"2,95,000",kerala
1436,Maruti Suzuki,Zen,,2005,Manual,Petrol,"76,000 km",3rd,"1,15,000",kerala
1437,Maruti Suzuki,Baleno,,2018,Automatic,Petrol,"37,000 km",1st,"7,40,000",kerala
1438,Honda,Brio,,2012,Manual,Petrol,"55,500 km",1st,"3,35,000",kerala
1439,Tata,Others,,2021,Manual,Diesel,"4,000 km",1st,"2,50,000",kerala
1440,Mahindra,Jeep,,1980,Manual,Diesel,"123,000 km",3rd,"2,70,000",kerala
1441,Hyundai,i10,,2011,Manual,Petrol,"48,000 km",1st,"2,47,000",kerala
1442,Toyota,Corolla Altis,,2009,Manual,Petrol,"98,360 km",2nd,"4,35,000",kerala
1443,Hyundai,EON,,2011,Manual,Petrol,"53,347 km",1st,"2,55,000",kerala
1444,Honda,City,,2016,Manual,Petrol,"28,000 km",1st,"6,50,000",kerala
1445,Mahindra,Jeep,,1991,Manual,Diesel,0 km,2nd,"1,40,000",kerala
1446,Maruti Suzuki,Wagon R,,2007,Manual,Petrol,"100,712 km",2nd,"1,65,000",kerala
1447,Tata,Indigo,,2016,Manual,Diesel,"99,000 km",3rd,"1,75,000",kerala
1448,Toyota,Etios,,2011,Manual,Petrol,"83,000 km",2nd,"3,19,000",kerala
1449,Maruti Suzuki,Alto,,2008,Manual,Petrol,"87,100 km",3rd,"1,15,000",kerala
1450,Maruti Suzuki,S Cross,,2015,Manual,Diesel,"110,000 km",1st,"5,85,000",kerala
1451,Tata,Indigo,,2003,Manual,Petrol,"62,000 km",2nd,"42,000",kerala
1452,Volkswagen,Polo,,2017,Manual,Diesel,"75,000 km",2nd,"7,25,000",kerala
1453,Hyundai,i10,,2010,-,-,"55,900 km",1st,"2,85,000",kerala
1454,Isuzu,D-Max V-Cross,,2017,Manual,Diesel,"100,000 km",1st,"13,60,000",kerala
1455,Maruti Suzuki,Ritz,,2013,Manual,Diesel,"83,000 km",2nd,"3,40,000",kerala
1456,Datsun,Redi Go,,2018,Automatic,Petrol,"21,000 km",2nd,"3,15,000",kerala
1457,Maruti Suzuki,Swift,,2019,Manual,Petrol,"18,000 km",1st,"6,25,000",kerala
1458,Mahindra,Verito,,2011,Manual,Diesel,"188,257 km",2nd,"1,50,000",kerala
1459,Nissan,Micra,,2014,Manual,Diesel,"90,000 km",2nd,"3,19,000",kerala
1460,Mahindra,Thar,,2020,Manual,Diesel,"4,000 km",1st,"16,50,000",kerala
1461,Toyota,Innova,,2016,Manual,Diesel,"126,000 km",1st,"12,20,000",kerala
1462,Maruti Suzuki,Swift,,2016,Manual,Petrol,"55,225 km",1st,"5,45,000",kerala
1463,Hyundai,EON,,2016,Manual,Petrol,"51,000 km",1st,"2,70,000",kerala
1464,Maruti Suzuki,S-Presso,,2020,Automatic,Petrol,"9,500 km",1st,"5,25,000",kerala
1465,Tata,Tiago,,2018,Manual,Petrol,"7,000 km",1st,"5,00,000",kerala
1466,Tata,Indica Vista,,2010,Manual,Diesel,"112,500 km",2nd,"97,000",kerala
1467,Toyota,Innova,,2015,Manual,Diesel,"140,000 km",2nd,"9,00,000",kerala
1468,Maruti Suzuki,Alto,,2001,Automatic,Petrol,"100,000 km",3rd,"75,000",kerala
1469,Toyota,Etios,,2016,Manual,Petrol,"61,000 km",2nd,"5,95,000",kerala
1470,Maruti Suzuki,Swift Dzire,,2015,Manual,Diesel,"120,000 km",2nd,"37,50,000",kerala
1471,Maruti Suzuki,Swift,,2013,Manual,Diesel,"118,000 km",3rd,"3,75,000",kerala
1472,Tata,Indica,,2005,Manual,Diesel,"200,000 km",2nd,"49,000",kerala
1473,Mahindra,Xylo,,2017,Manual,Diesel,"91,000 km",2nd,"5,20,000",kerala
1474,Maruti Suzuki,Swift,,2011,Manual,Petrol,"70,000 km",2nd,"2,95,000",kerala
1475,Maruti Suzuki,Swift,,2020,Automatic,Petrol,"16,000 km",1st,"7,20,000",kerala
1476,Maruti Suzuki,Wagon R 1.0,,2005,Manual,Petrol,"53,417 km",2nd,"1,10,000",kerala
1477,Volkswagen,Polo,,2018,Manual,Petrol,"23,000 km",1st,"7,00,000",kerala
1478,Hyundai,EON,,2014,Manual,Petrol,"50,000 km",2nd,"2,35,000",kerala
1479,Tata,Sumo Grande,,2010,Manual,Diesel,"950,000 km",1st,"1,85,000",kerala
1480,Volkswagen,Vento,,2014,Manual,Diesel,"47,000 km",2nd,"4,35,000",kerala
1481,Hyundai,EON,,2012,Manual,Petrol,"63,000 km",2nd,"2,10,000",kerala
1482,Hyundai,EON,,2018,Manual,Petrol,"36,324 km",1st,"2,98,000",kerala
1483,Maruti Suzuki,Others,,2013,Manual,Petrol,"90,000 km",2nd,"3,25,000",kerala
1484,Maruti Suzuki,Others,,2018,Manual,Diesel,"400,000 km",1st,"72,00,000",kerala
1485,Maruti Suzuki,A-Star,,2010,Manual,Petrol,"66,500 km",4th,"1,70,000",kerala
1486,Toyota,Corolla Altis,,2014,Manual,Diesel,"159,000 km",2nd,"11,25,000",kerala
1487,Volkswagen,Polo,,2019,Manual,Petrol,"33,000 km",1st,"6,20,000",kerala
1488,Mahindra,XUV500,,2015,Manual,Diesel,"79,300 km",1st,"7,80,000",kerala
1489,Maruti Suzuki,Ritz,,2011,Manual,Petrol,"89,855 km",1st,"2,75,000",kerala
1490,Maruti Suzuki,Zen,,1998,Manual,Petrol,"76,921 km",3rd,"60,000",kerala
1491,Mercedes-Benz,E-Class,,2004,-,-,666 km,4+,"70,000",kerala
1492,Hyundai,Grand i10 Nios,,2020,Manual,Petrol,"12,500 km",1st,"6,50,000",kerala
1493,Hyundai,i10,,2012,Manual,Petrol,"43,000 km",1st,"2,90,000",kerala
1494,Mercedes-Benz,New C-Class,,2012,Automatic,Diesel,"90,000 km",2nd,"13,00,000",kerala
1495,Mahindra,Thar,,2017,Manual,Diesel,"37,000 km",2nd,"8,95,000",kerala
1496,Tata,Others,,2015,Manual,Diesel,"80,000 km",4th,"1,85,000",kerala
1497,Maruti Suzuki,800,,1999,Manual,Petrol,"31,000 km",1st,"38,500",kerala
1498,Maruti Suzuki,Alto 800,,2016,Manual,Petrol,"33,000 km",1st,"2,50,000",kerala
1499,Maruti Suzuki,Wagon R,,2008,Manual,Petrol,"65,500 km",2nd,"1,50,000",kerala
1500,Maruti Suzuki,Ertiga,,2014,Manual,Diesel,"155,000 km",1st,"4,75,000",kerala
1501,Maruti Suzuki,Swift,,2016,Manual,Petrol,"55,225 km",1st,"5,45,000",kerala
1502,BMW,3 Series,,2008,Automatic,Petrol,"35,000 km",2nd,"5,50,000",kerala
1503,Maruti Suzuki,Alto,,2007,Manual,Petrol,"95,000 km",2nd,"77,500",kerala
1504,Maruti Suzuki,Swift Dzire,,2009,Manual,Petrol,"64,000 km",2nd,"2,20,000",kerala
1505,Tata,Nano,,2014,Manual,Petrol,"22,000 km",2nd,"1,90,000",kerala
1506,Bajaj,Others,,2012,Manual,Diesel,"80,000 km",1st,"92,000",kerala
1507,Mahindra,Others,,2012,Manual,Diesel,"117,000 km",2nd,"1,30,000",kerala
1508,Maruti Suzuki,Swift,,2011,Manual,Diesel,"140,000 km",3rd,"3,40,000",kerala
1509,Mahindra,Others,,2011,Manual,Diesel,"100,000 km",2nd,"5,10,000",kerala
1510,Maruti Suzuki,Ritz,,2009,Manual,Petrol,"44,000 km",1st,"2,95,000",kerala
1511,Toyota,Etios,,2018,Manual,Diesel,"28,600 km",1st,"8,80,000",kerala
1512,Maruti Suzuki,Ertiga,,2018,Manual,Diesel,"44,200 km",1st,"8,39,000",kerala
1513,Maruti Suzuki,Swift,,2015,Manual,Diesel,"78,000 km",2nd,"4,15,000",kerala
1514,Hyundai,Grand i10,,2013,Manual,Petrol,"17,000 km",1st,"3,95,000",kerala
1515,Maruti Suzuki,Wagon R,,2017,Manual,Petrol,"35,000 km",1st,"4,25,000",kerala
1516,BMW,Z4,,2012,Automatic,Petrol,"60,000 km",3rd,"32,00,000",kerala
1517,Fiat,Avventura,,2017,Manual,Diesel,"55,000 km",1st,"5,10,000",kerala
1518,Maruti Suzuki,Alto 800,,2016,Manual,Petrol,"24,200 km",1st,"3,00,000",kerala
1519,Maruti Suzuki,Baleno,,2019,Manual,Petrol,"16,000 km",2nd,"7,05,000",kerala
1520,Maruti Suzuki,Wagon R,,2014,Manual,Petrol,"61,000 km",1st,"3,80,000",kerala
1521,Mercedes-Benz,GLE Class,,2017,Automatic,Diesel,"77,000 km",1st,"46,00,000",kerala
1522,Toyota,Fortuner,,2013,Manual,Diesel,2 km,2nd,"13,00,000",kerala
1523,Maruti Suzuki,Wagon R 1.0,,2019,Manual,Petrol,"11,000 km",1st,"5,15,000",kerala
1524,Other Brands,Others,,2014,Manual,Diesel,"50,000 km",1st,"64,000",kerala
1525,Maruti Suzuki,800,,1997,Manual,Petrol,"69,644 km",3rd,"50,000",kerala
1526,Maruti Suzuki,800,,2004,-,-,"181,039 km",4th,"70,000",kerala
1527,Datsun,GO,,2014,Manual,Petrol,"29,622 km",1st,"1,85,000",kerala
1528,Ashok Leyland,Stile,,2018,Manual,Diesel,"33,000 km",2nd,"6,75,000",kerala
1529,Renault,Duster,,2019,Manual,Diesel,"28,000 km",1st,"8,40,000",kerala
1530,Chevrolet,Beat,,2011,Manual,Diesel,"75,000 km",2nd,"1,40,000",kerala
1531,Maruti Suzuki,Swift Dzire Tour,,2014,Manual,Diesel,"246,000 km",1st,"2,45,000",kerala
1532,Maruti Suzuki,800,,2003,Manual,Petrol,1 km,3rd,"65,000",kerala
1533,Ford,Figo,,2016,Manual,Diesel,"29,000 km",1st,"5,10,000",kerala
1534,Mahindra,Bolero Power Plus,,2015,Manual,Diesel,"73,254 km",2nd,"6,77,000",kerala
1535,Maruti Suzuki,Omni,,2000,Manual,Petrol,85 km,4th,"62,000",kerala
1536,Hyundai,Accent,,2006,Manual,Petrol,"91,000 km",1st,"1,00,000",kerala
1537,Mahindra,Scorpio,,2009,Manual,Diesel,"110,000 km",1st,"4,00,000",kerala
1538,Volkswagen,Polo,,2015,Manual,Diesel,"89,468 km",2nd,"6,30,000",kerala
1539,Hyundai,EON,,2015,Manual,Petrol,"51,000 km",1st,"2,55,000",kerala
1540,Toyota,Fortuner,,2019,Automatic,Diesel,"23,000 km",2nd,"37,50,000",kerala
1541,Nissan,Micra,,2016,Manual,Petrol,"47,000 km",1st,"4,00,000",kerala
1542,Ford,Figo,,2010,Manual,Diesel,"86,000 km",3rd,"2,00,000",kerala
1543,Mahindra,Jeep,,2000,Manual,Diesel,"150,000 km",2nd,"1,90,000",kerala
1544,Mahindra,XUV500,,2018,Automatic,Diesel,"81,000 km",1st,"16,50,000",kerala
1545,Force Motors,Others,,2016,Manual,Diesel,"80,000 km",1st,"11,00,000",kerala
1546,Maruti Suzuki,Alto 800,,2014,Manual,Petrol,"79,000 km",2nd,"2,20,000",kerala
1547,Maruti Suzuki,800,,2003,Manual,Petrol,0 km,2nd,"80,000",kerala
1548,Ford,Figo,,2010,Manual,Diesel,"118,000 km",3rd,"1,95,000",kerala
1549,Mahindra,Scorpio,,2005,Manual,Diesel,"181,000 km",3rd,"1,50,000",kerala
1550,Hyundai,Santro,,2003,Manual,Petrol,"78,000 km",2nd,"80,000",kerala
1551,Nissan,Micra Active,,2017,Manual,Petrol,"23,500 km",1st,"4,25,000",kerala
1552,Maruti Suzuki,Swift,,2016,-,Diesel,14 km,-,"4,44,444",kerala
1553,Maruti Suzuki,Alto 800,,2016,Manual,Petrol,"42,280 km",1st,"2,70,000",kerala
1554,Honda,City,,2007,-,-,"128,199 km",1st,"2,00,000",kerala
1555,Ford,Figo,,2012,Manual,Diesel,"82,000 km",2nd,"1,83,000",kerala
1556,Hyundai,Elite i20,,2015,Manual,Petrol,"48,000 km",1st,"5,20,000",kerala
1557,Maruti Suzuki,Alto,,2009,Manual,Petrol,"100,000 km",2nd,"1,35,000",kerala
1558,Maruti Suzuki,Wagon R,,2009,Manual,Petrol,"88,000 km",3rd,"1,58,500",kerala
1559,Mahindra,Bolero,,2016,Manual,Diesel,"63,000 km",1st,"6,75,000",kerala
1560,Tata,Harrier,,2019,Manual,Diesel,"8,600 km",1st,"16,75,000",kerala
1561,Maruti Suzuki,Swift,,2016,Manual,Petrol,"55,225 km",1st,"5,45,000",kerala
1562,Maruti Suzuki,Eeco,,2011,Manual,Petrol,"75,000 km",2nd,"1,98,000",kerala
1563,Maruti Suzuki,Swift Dzire,,2014,Manual,Diesel,"120,000 km",2nd,"4,00,000",kerala
1564,Mahindra,Xylo,,2010,Manual,Diesel,"120,000 km",2nd,"2,35,000",kerala
1565,Maruti Suzuki,800,,2015,Manual,Petrol,555 km,4th,"15,000",kerala
1566,Maruti Suzuki,Zen Estilo,,2013,Manual,Petrol,"92,345 km",2nd,"2,25,000",kerala
1567,Audi,Q5,,2015,Automatic,Diesel,"110,000 km",1st,"22,50,000",kerala
1568,Skoda,Octavia,,2011,Manual,Diesel,55 km,4th,"35,000",kerala
1569,Hyundai,Accent,,2013,Automatic,LPG,555 km,3rd,"15,000",kerala
1570,Maruti Suzuki,Alto K10,,2014,Automatic,-,"81,270 km",3rd,"2,90,000",kerala
1571,Ford,Classic,,2016,Automatic,Diesel,225 km,4th,"15,000",kerala
1572,Ford,Aspire,,2017,Manual,Diesel,"65,000 km",2nd,"4,68,000",kerala
1573,Ford,Ecosport,,2013,Manual,Diesel,"100,000 km",2nd,"5,25,000",kerala
1574,Renault,Pulse,,2012,Manual,Diesel,"110,000 km",1st,"2,55,000",kerala
1575,Hyundai,Creta,,2015,Manual,Diesel,"116,000 km",1st,"8,65,000",kerala
1576,Maruti Suzuki,Zen,,2000,Manual,Petrol,"95,000 km",3rd,"80,000",kerala
1577,Jeep,Compass,,2017,Manual,Diesel,"38,000 km",1st,"15,75,000",kerala
1578,-,-,,-,-,-,-,-,-,kerala
1579,Ford,Fiesta,,2008,Manual,Diesel,"120,000 km",1st,"1,48,000",kerala
1580,Volkswagen,Vento,,2014,Automatic,Diesel,"91,000 km",3rd,"5,45,000",kerala
1581,Audi,S5,,2018,Automatic,Petrol,"20,000 km",2nd,"58,00,000",kerala
1582,Volkswagen,Polo,,2019,Manual,Petrol,"44,080 km",1st,"6,40,000",kerala
1583,Nissan,Sunny,,2015,Manual,Diesel,"43,000 km",1st,"5,65,000",kerala
1584,Nissan,Micra Active,,2013,Manual,Petrol,"80,000 km",1st,"2,90,000",kerala
1585,Mahindra,Bolero Pik-Up,,2012,Automatic,Diesel,"150,000 km",2nd,"4,10,000",kerala
1586,Mahindra,Verito,,2013,Manual,Diesel,"260,000 km",2nd,"1,70,000",kerala
1587,Mahindra,Bolero,,2011,Manual,Diesel,"76,000 km",2nd,"4,55,000",kerala
1588,Maruti Suzuki,Alto,,2007,Manual,Petrol,"109,752 km",2nd,"1,05,000",kerala
1589,Hyundai,Santro Xing,,2010,Manual,Petrol,"95,000 km",2nd,"1,65,000",kerala
1590,Opel,Corsa,,2003,Manual,Petrol,"120,250 km",4th,"30,000",kerala
1591,Maruti Suzuki,Ritz,,2011,Manual,Diesel,"132,000 km",2nd,"2,85,000",kerala
1592,Chevrolet,Optra Magnum,,2010,Manual,Diesel,"110,000 km",1st,"3,00,000",kerala
1593,Maruti Suzuki,Swift,,2018,Manual,Diesel,"41,889 km",1st,"6,40,000",kerala
1594,Maruti Suzuki,Ertiga,,2016,Manual,Diesel,"50,000 km",1st,"7,50,000",kerala
1595,Toyota,Innova,,2012,Manual,Diesel,"110,000 km",2nd,"8,00,000",kerala
1596,Ford,Figo,,2015,Manual,Diesel,"25,086 km",2nd,"15,000",kerala
1597,Toyota,Innova,,2010,-,-,5 km,-,"1,00,000",kerala
1598,BMW,X5,,2016,-,Diesel,45 km,-,"45,55,555",kerala
1599,Maruti Suzuki,Swift Dzire,,2016,Manual,Diesel,"92,000 km",2nd,"4,15,000",kerala
1600,Maruti Suzuki,Baleno,,2018,Manual,Diesel,"13,000 km",1st,"7,75,000",kerala
1601,Hyundai,EON,,2017,Manual,Petrol,"14,958 km",1st,"3,10,000",kerala
1602,Skoda,Rapid,,2015,Automatic,Diesel,"122,000 km",1st,"4,85,000",kerala
1603,Maruti Suzuki,Alto 800,,2014,Manual,Petrol,"70,000 km",2nd,"2,10,000",kerala
1604,Maruti Suzuki,Swift,,2018,Manual,Petrol,"36,000 km",1st,"5,20,000",kerala
1605,Hyundai,Creta,,2015,Automatic,Diesel,82 km,1st,"9,75,000",kerala
1606,Maruti Suzuki,Eeco,,2020,Manual,Petrol,"6,600 km",1st,"4,50,000",kerala
1607,Maruti Suzuki,Swift,,2010,Manual,Diesel,"128,000 km",3rd,"2,35,000",kerala
1608,Maruti Suzuki,Zen,,2003,Manual,Petrol,0 km,4th,"60,000",kerala
1609,Tata,Indica Vista,,2011,Manual,Diesel,"75,000 km",2nd,"1,39,000",kerala
1610,Porsche,Cayenne,,2017,-,Diesel,123 km,-,"77,77,777",kerala
1611,Hyundai,i10,,2021,Manual,Petrol,"2,000 km",1st,"6,60,000",kerala
1612,Toyota,Etios Liva,,2015,Manual,Diesel,"75,000 km",2nd,"5,70,000",kerala
1613,Mahindra,TUV 300,,2016,-,Diesel,"68,000 km",1st,"6,50,000",kerala
1614,Maruti Suzuki,Swift,,2017,Manual,Diesel,"80,000 km",1st,"5,60,000",kerala
1615,Maruti Suzuki,Ritz,,2016,Manual,Petrol,"80,000 km",1st,"4,40,000",kerala
1616,Mahindra Renault,Logan,,2009,Manual,Diesel,"95,000 km",2nd,"1,09,000",kerala
1617,Ford,Figo,,2012,Manual,Diesel,"66,011 km",1st,"2,15,000",kerala
1618,Ford,Figo,,2010,Manual,Diesel,"118,000 km",3rd,"1,95,000",kerala
1619,Toyota,Etios Liva,,2017,Manual,Petrol,"21,000 km",2nd,"5,95,000",kerala
1620,Maruti Suzuki,Swift Dzire,,2018,Manual,Diesel,"8,900 km",1st,"7,25,000",kerala
1621,Hyundai,Verna,,2016,Manual,Petrol,"77,889 km",2nd,"6,30,000",kerala
1622,Maruti Suzuki,Swift Dzire,,2018,Manual,Diesel,"70,500 km",1st,"6,35,000",kerala
1623,Ford,Figo,,2011,-,Diesel,"117,000 km",1st,"1,83,000",kerala
1624,Maruti Suzuki,Baleno,,2017,Manual,Petrol,"42,042 km",1st,"5,75,000",kerala
1625,Maruti Suzuki,Wagon R,,2007,Manual,Petrol,"133,916 km",1st,"1,55,000",kerala
1626,Maruti Suzuki,Alto K10,,2014,Manual,Petrol,"35,000 km",1st,"2,70,000",kerala
1627,Maruti Suzuki,Alto,,2002,Manual,Petrol,"115,000 km",3rd,"1,45,000",kerala
1628,Mahindra,Marazzo,,2020,Manual,Diesel,"10,000 km",1st,"13,00,000",kerala
1629,Ford,Ecosport,,2020,Manual,Petrol,"12,100 km",1st,"8,20,000",kerala
1630,Maruti Suzuki,800,,2003,Manual,Petrol,"68,000 km",2nd,"60,000",kerala
1631,Maruti Suzuki,Swift,,2018,Automatic,Petrol,"50,000 km",1st,"7,25,000",kerala
1632,Maruti Suzuki,800,,2003,Manual,Petrol,"33,000 km",2nd,"1,30,000",kerala
1633,Maruti Suzuki,Swift,,2013,Manual,Diesel,"119,024 km",1st,"3,75,000",kerala
1634,Toyota,Innova,,2005,Manual,Diesel,"165,000 km",2nd,"4,15,000",kerala
1635,Maruti Suzuki,Celerio X,,2018,Manual,Petrol,"50,000 km",1st,"4,25,000",kerala
1636,Maruti Suzuki,Vitara Brezza,,2017,Manual,Diesel,"22,500 km",2nd,"7,50,000",kerala
1637,Hyundai,EON,,2014,Manual,Petrol,"66,000 km",2nd,"2,50,000",kerala
1638,-,-,,-,-,-,-,-,-,kerala
1639,Maruti Suzuki,Estilo,,2011,Manual,Petrol,"90,000 km",1st,"1,80,000",kerala
1640,Maruti Suzuki,Vitara Brezza,,2018,Manual,Diesel,"36,745 km",1st,"9,40,000",kerala
1641,Maruti Suzuki,Ertiga,,2020,Manual,Diesel,"58,000 km",1st,"9,50,000",kerala
1642,BMW,6 Series,,2012,Automatic,Diesel,"48,000 km",2nd,"40,00,000",kerala
1643,Maruti Suzuki,800,,2003,Manual,Petrol,"120,000 km",2nd,"50,000",kerala
1644,Mahindra,Scorpio,,2006,Manual,Diesel,"130,000 km",3rd,"1,95,000",kerala
1645,Bajaj,Others,,1993,Manual,Petrol,"111,111 km",2nd,"42,000",kerala
1646,Hyundai,i10,,2010,Manual,Petrol,"63,511 km",2nd,"2,15,000",kerala
1647,Jeep,Compass,,2018,Manual,Diesel,"49,000 km",1st,"16,00,000",kerala
1648,Hyundai,i10,,2011,Manual,Petrol,"72,446 km",1st,"2,65,000",kerala
1649,Maruti Suzuki,Swift,,2018,Manual,Diesel,"62,000 km",1st,"6,10,000",kerala
1650,-,-,,-,-,-,-,-,-,kerala
1651,Hyundai,Santro Xing,,2008,Manual,Petrol,"54,986 km",1st,"1,38,000",kerala
1652,Maruti Suzuki,Omni,,2010,Manual,Petrol,"78,958 km",2nd,"1,58,000",kerala
1653,Maruti Suzuki,Eeco,,2013,Manual,Petrol,"65,000 km",1st,"2,75,000",kerala
1654,Maruti Suzuki,A-Star,,2012,Manual,Petrol,"80,000 km",1st,"2,48,000",kerala
1655,Tata,Nexon,,2018,Manual,Petrol,"70,000 km",1st,"7,70,000",kerala
1656,Tata,Indigo,,2003,Manual,Petrol,"74,586 km",3rd,"65,000",kerala
1657,Hyundai,i10,,2008,Manual,Petrol,"90,791 km",3rd,"1,65,000",kerala
1658,Maruti Suzuki,Alto K10,,2011,-,Petrol,"36,499 km",1st,"2,15,000",kerala
1659,Maruti Suzuki,800,,2003,Manual,Petrol,"50,751 km",4+,"69,000",kerala
1660,Jeep,Compass,,2019,Manual,Diesel,"36,860 km",1st,"14,50,000",kerala
1661,Chevrolet,Cruze,,2011,Manual,Diesel,"185,000 km",1st,"5,00,000",kerala
1662,-,-,,-,-,-,-,-,-,kerala
1663,Hyundai,Grand i10,,2016,Manual,Petrol,"33,067 km",1st,"4,25,000",kerala
